,ADH3_real_flux,ADH3_sim_flux,ALD5_real_flux,ALD5_sim_flux,ALD6_real_flux,ALD6_sim_flux,COX5A_real_flux,COX5A_sim_flux,CTP1_real_flux,CTP1_sim_flux,DAL7_real_flux,DAL7_sim_flux,FUM1_real_flux,FUM1_sim_flux,GND2_real_flux,GCV2_sim_flux,GCV2_real_flux,GLY1_sim_flux,GLY1_real_flux,GND2_sim_flux,GPD1_real_flux,GPD1_sim_flux,ICL1_real_flux,ICL1_sim_flux,IDP1_real_flux,IDP1_sim_flux,IDP2_real_flux,IDP2_sim_flux,LSC1_real_flux,LSC1_sim_flux,MAE1_real_flux,MAE1_sim_flux,MDH1_real_flux,MDH1_sim_flux,MDH3_real_flux,MDH3_sim_flux,OAC1_real_flux,OAC1_sim_flux,PCK1_real_flux,PCK1_sim_flux,PDA1_real_flux,PDA1_sim_flux,PGM1_real_flux,PGM1_sim_flux,PGM2_real_flux,PGM2_sim_flux,RPE1_real_flux,RPE1_sim_flux,SDH1_real_flux,SDH1_sim_flux,SER33_real_flux,SER33_sim_flux,SFC1_real_flux,SFC1_sim_flux,SOL3_real_flux,SOL3_sim_flux,SOL4_real_flux,SOL4_sim_flux,TAL1_real_flux,TAL1_sim_flux,ZWF1_real_flux,ZWF1_sim_flux
r_1054,-12.94201788,-12.390207576964311,-14.83609995,-13.811441605105056,-4.359118701,-4.700000000000001,-12.3255547,-11.607856730089779,-12.48092577,-11.932579192934856,-13.11124939,-12.564201510782775,-8.323591,-8.177827150589515,-14.31166329,-13.85477190012692,-14.90132603,-11.765593111492228,-12.04304651,-13.798925662793549,-14.97848635,-14.187348460795187,-14.40735818,-13.87486516027353,-13.55913441,-12.852123246513665,-12.22781308,-11.7882628158575,-16.34127019,-14.22388504091038,-11.15387621,-10.782346971371064,-9.12174259,-8.922998018881168,-13.00021798,-12.32974599789712,-10.61604292,-10.393020430808935,-12.4105939,-12.053773327876744,-7.543047144,-7.068694539801671,-13.55575456,-12.576569649495964,-14.76734453,-13.728954003622874,-4.019394561,-4.4747627972429775,-12.4105939,-12.053773414751689,-13.32377351,-12.818042698951928,-11.92293962,-11.308839994092834,-11.14159079,-10.537746360553255,-14.67952879,-13.858786731730701,-11.1491552,-10.717676946881408,-6.11494076,-6.1043705593508335
r_0486,24.60076628,24.975976529799105,28.06725264,27.837004842765957,8.000801181,9.400000000000006,21.50952234,23.35277835722449,23.55852148,24.101527195933084,24.62683353,25.21269419597975,15.06091557,16.473787055222083,27.11310651,27.942970176665813,27.73379817,23.519821323804212,22.84545246,27.58377951876025,28.18684259,28.542995409191864,27.12512156,27.771487568031535,25.6656192,25.92556145705137,22.80454579,23.740597448688025,30.42160629,28.661006381917765,20.73011097,21.776093275333118,17.04495723,17.962619111346875,24.5800545,24.876832708347084,19.9695106,20.880728699973105,23.33605442,24.098456117686244,13.49958437,14.388807548094249,24.62280033,25.369942166575672,27.77750622,27.672208400414718,7.625756798,8.956160080823675,23.33605442,24.098456189356547,24.32420855,25.684656268590995,22.36226913,22.742730789765222,21.10426044,21.325931987544408,27.57966038,27.812167920055508,21.05727225,21.673605177794514,11.26373288,12.155205211957043
r_0450,12.94201788,13.679532879594928,14.83609995,13.642471904654201,4.359118701,13.893046457966756,12.3255547,13.893046457966756,12.48092577,12.687913249892798,13.11124939,13.893046457966756,8.323591,13.542986148926614,14.31166329,13.523162292716089,14.90132603,13.893046457966756,12.04304651,13.893046457966756,14.97848635,13.893046457966756,14.40735818,13.893046457966756,13.55913441,13.300001289485346,12.22781308,12.006769708079176,16.34127019,13.893046457966756,11.15387621,11.897792510555938,9.12174259,13.673589662042417,13.00021798,12.749171923652908,10.61604292,13.893046457966756,12.4105939,13.893046457966756,7.543047144,10.613367402135461,13.55575456,12.897748998574132,14.76734453,13.592352236719687,4.019394561,11.618370837266284,12.4105939,13.893046457966756,13.32377351,13.893046457966756,11.92293962,13.893046457966756,11.14159079,11.96861112732359,14.67952879,13.893046457966756,11.1491552,10.419343150801282,6.11494076,9.91555674537617
r_0452,-0.213537676,-0.2420770932345414,-0.212569061,-0.21577378110339251,-0.207105208,-0.2030664233319972,-0.214152542,-0.2647851744538363,-0.219368723,-0.28563871940433927,-0.208956163,-0.2563767660109283,-0.211840053,-0.0,-0.211552276,-0.49460568311303327,-0.20818029,-0.27108010118265674,-0.209784691,-0.2508275889874433,-0.209370228,-0.15582976256708778,-0.212726094,-0.24313398539561898,-0.223896586,-0.2767347885736553,-0.209390654,-0.2732738252991455,-0.202979048,-0.20306643373114716,-0.204165364,-0.29405179679528326,-0.207877462,-0.28371899577395837,-0.205013624,-0.2619689436321956,-0.21332112,-0.29467547540535044,-0.214064053,-0.28220372167040675,-0.198551241,-0.3636705308766318,-0.209227731,-0.25425176682049955,-0.20925995,-0.21831914535096342,-0.246639302,-0.35660680750381646,-0.214064053,-0.2822039419441509,-0.202831136,-0.2579567167313749,-0.209227068,-0.23530664027147247,-0.219017351,-0.3300715036901066,-0.208227333,-0.2306436411623185,-0.222069326,-0.2619342484576546,-0.209032159,-0.5699988143452699
r_0302,0.900127714,0.36773360719071607,1.759542943,0.4066160284812653,0.267552182,0.02869295470616301,0.716232666,0.34467978732230364,0.901615948,0.3690785268637336,0.726847515,0.35321610892478744,0.609166852,0.2593234714022736,0.711584928,0.43088145013449886,1.484156135,0.29988377047331033,0.797984829,0.35884970296620616,0.809431311,0.3877980518365426,0.517056726,0.3666606449186141,0.854877875,0.3930690680352893,0.615147664,0.4073374367522725,0.780838062,0.4073374367522725,1.239645202,0.40733743675227246,0.615675353,0.28321847211973805,1.228119891,0.40399307294158143,0.0,0.314334779292655,0.0,0.3269963304418035,0.0,0.4073374367522725,0.0,0.4044312797888392,0.0,0.4064700002863984,0.0,0.2856173853878076,0.0,0.3269960363217042,0.0,0.35161217205400075,0.0,0.3358343176543222,0.0,0.3951135283401709,0.0,0.3793409056118417,0.0,0.39473946121276343,0.0,0.4073374367522725
r_0892,-24.60076628,-24.975976529799105,-28.06725264,-27.837004842765957,-8.000801181,-9.400000000000006,-21.50952234,-23.35277835722449,-23.55852148,-24.101527195933084,-24.62683353,-25.21269419597975,-15.06091557,-16.473787055222083,-27.11310651,-27.942970176665813,-27.73379817,-23.519821323804212,-22.84545246,-27.58377951876025,-28.18684259,-28.542995409191864,-27.12512156,-27.771487568031535,-25.6656192,-25.92556145705137,-22.80454579,-23.740597448688025,-30.42160629,-28.661006381917765,-20.73011097,-21.776093275333118,-17.04495723,-17.962619111346875,-24.5800545,-24.876832708347084,0.650170113,-20.880728699973105,0.709791332,-24.098456117686244,2.122313264,-14.388807548094249,1.460589758,-25.369942166575672,1.646044776,-27.672208400414718,1.607285788,-8.956160080823675,0.709791332,-24.098456189356547,0.57937889,-25.684656268590995,0.971053857,-22.742730789765222,1.687167153,-21.325931987544408,0.76715333,-27.812167920055508,0.933966208,-21.673605177794514,3.730573934,-12.155205211957043
r_0893,-24.60076628,-23.37642093301505,-28.06725264,-26.153721596865637,-8.000801181,-8.543550688195552,-21.50952234,-21.80195986988475,-23.55852148,-22.418243950032764,-24.62683353,-23.64382904090896,-15.06091557,-15.035289215527188,-27.11310651,-26.259686930765493,-27.73379817,-21.94388682998478,-22.84545246,-26.003004362575453,-28.18684259,-26.977723136017445,-27.12512156,-26.174200353109118,-25.6656192,-24.24227821115105,-22.80454579,-22.178429528649808,-30.42160629,-26.977723136017445,-20.73011097,-20.092810029432798,-17.04495723,-16.47253631529303,-24.5800545,-23.193549462446764,-19.9695106,-19.39406270157534,-23.33605442,-22.585023357008463,-13.49958437,-12.705524302193929,-24.62280033,-23.686658920675352,-27.77750622,-25.988925154514398,-7.625756798,-7.504697761581969,-23.33605442,-22.585022982634108,-24.32420855,-24.119182742805442,-22.36226913,-21.20758447158203,-21.10426044,-19.642648741644088,-27.57966038,-26.188072984016816,-21.05727225,-19.990321931894194,-11.26373288,-10.56127168217753
r_0889,1.808429119,0.9059332992545368,1.262192366,1.026356184684755,0.110984609,0.0,1.145562404,0.6910274814077841,1.621649173,1.006225232407669,1.244738866,0.5477707190643974,0.889930942,0.49709796137669904,1.256154901,1.0301163020878947,0.788893731,0.21303961839655472,1.021822083,0.26262361554954106,1.639899823,0.9169945317497226,1.22750081,0.38389454807881074,1.605842023,1.0000136294758393,0.842571963,0.7531641694809008,1.628688346,1.0301162995700692,1.351008128,0.9921694949498683,0.701213447,0.5335871812684891,1.540054496,1.0126870447675385,-19.9695106,0.5103451941419928,-23.33605442,0.22135391498363113,-13.49958437,0.8892152641297468,-24.62280033,1.0149706149627764,-27.77750622,1.0256064655337875,-7.625756798,0.09028563823815394,-23.33605442,0.22135361112019775,-24.32420855,0.4377789114050795,-22.36226913,0.640495738752179,-21.10426044,1.0042034218741789,-27.57966038,0.6247837290498329,-21.05727225,0.9401273916392482,-11.26373288,0.0
r_1049,-0.594636015,-0.29309107506229437,-0.411916123,-0.3358082697568827,-0.03468269,-0.0,-0.376047766,-0.22001751430328564,-0.532152835,-0.32554156566614534,-0.407914424,-0.17264143216969186,-0.291913566,-0.15978086371354472,-0.411970221,-0.33698176907423416,-0.254995953,-0.05987171583048445,-0.334250249,-0.07784065450514652,-0.538953027,-0.2908704493234293,-0.401024311,-0.11860849201170469,-0.527067562,-0.3250135552619059,-0.27351028,-0.2410876289343699,-0.534155391,-0.33580826864649704,-0.441544233,-0.3373032138626823,-0.227770042,-0.16645835972521272,-0.505177112,-0.3358082697568827,1.246244439,-0.15845286500303013,0.936146144,-0.06268038498447548,0.306851918,-0.28495043034310735,0.76683465,-0.3358082697568827,1.00625,-0.3358082697568827,0.414212417,-0.008806278356865023,0.936146144,-0.06268028375597212,1.391673917,-0.13590680620971463,0.651707279,-0.20306251056197633,0.640285174,-0.32524236953863794,1.087962905,-0.1994636736443187,0.532328863,-0.30280833386268824,0.079012156,0.00014872946449528968
r_1048,0.594636015,1.5781734394356273,0.411916123,0.16194536358303047,0.03468269,9.193046457966755,0.376047766,2.5013873460138707,0.532152835,1.0762817784592213,0.407914424,1.4975098380416856,0.291913566,5.521817389561371,0.411970221,0.0011734993173514174,0.254995953,2.1838451767189526,0.334250249,0.16788152951070398,0.538953027,-0.008401244287229548,0.401024311,0.1325665409082121,0.527067562,0.7683181029859438,0.27351028,0.4558836937727273,0.534155391,-5.27677304672583e-09,0.441544233,1.4481210936034783,0.227770042,4.9141499048445985,0.505177112,0.7506189362209361,-0.409290762,3.6552158398462065,-0.306244745,1.8984581233129216,-0.098800618,3.8263995597828533,-0.247269136,0.6523259700846052,-0.326405473,0.19432922715414075,-0.134530528,7.152328292689904,-0.306244745,1.8984579351847732,-0.457097918,1.2069634605995587,-0.210228155,2.7835924685706326,-0.205394262,1.7522278472716168,-0.354683877,0.22926746117518346,-0.170005226,0.0,-0.023003539,3.8101611000293687
