,ADH3_maximum,ADH3_minimum,ADH3_real_flux,ALD5_maximum,ALD5_minimum,ALD5_real_flux,ALD6_maximum,ALD6_minimum,ALD6_real_flux,COX5A_maximum,COX5A_minimum,COX5A_real_flux,CTP1_maximum,CTP1_minimum,CTP1_real_flux,DAL7_maximum,DAL7_minimum,DAL7_real_flux,FUM1_maximum,FUM1_minimum,FUM1_real_flux,GCV2_maximum,GCV2_minimum,GCV2_real_flux,GLY1_maximum,GLY1_minimum,GLY1_real_flux,GND2_maximum,GND2_minimum,GND2_real_flux,GPD1_maximum,GPD1_minimum,GPD1_real_flux,ICL1_maximum,ICL1_minimum,ICL1_real_flux,IDP1_maximum,IDP1_minimum,IDP1_real_flux,IDP2_maximum,IDP2_minimum,IDP2_real_flux,LSC1_maximum,LSC1_minimum,LSC1_real_flux,MAE1_maximum,MAE1_minimum,MAE1_real_flux,MDH1_maximum,MDH1_minimum,MDH1_real_flux,MDH3_maximum,MDH3_minimum,MDH3_real_flux,OAC1_maximum,OAC1_minimum,OAC1_real_flux,PCK1_maximum,PCK1_minimum,PCK1_real_flux,PDA1_maximum,PDA1_minimum,PDA1_real_flux,PGM1_maximum,PGM1_minimum,PGM1_real_flux,PGM2_maximum,PGM2_minimum,PGM2_real_flux,RPE1_maximum,RPE1_minimum,RPE1_real_flux,SDH1_maximum,SDH1_minimum,SDH1_real_flux,SER33_maximum,SER33_minimum,SER33_real_flux,SFC1_maximum,SFC1_minimum,SFC1_real_flux,SOL3_maximum,SOL3_minimum,SOL3_real_flux,SOL4_maximum,SOL4_minimum,SOL4_real_flux,TAL1_maximum,TAL1_minimum,TAL1_real_flux,ZWF1_maximum,ZWF1_minimum,ZWF1_real_flux
r_1054,-12.233689501838827,-12.23203216171791,-12.94201788,-13.727635512923763,-13.725727873027889,-14.83609995,-4.002483639635301,-4.001961181622619,-4.359118701,-11.302211098979363,-11.30068407921423,-12.3255547,-11.76227902053846,-11.760583839902868,-12.48092577,-12.197453797204512,-12.195869202953352,-13.11124939,-7.65598724005452,-7.654835040104237,-8.323591,-13.62680074743563,-13.62216318113348,-14.90132603,-11.185623819703803,-11.184185039687943,-12.04304651,-13.28823224049365,-13.28659679953946,-14.31166329,-14.052040622463464,-14.050298922406101,-14.97848635,-13.4454552622901,-13.443779582135582,-14.40735818,-12.811182309789514,-12.810106422851167,-13.55913441,-11.369038034596693,-11.368096623757973,-12.22781308,-15.173491680995147,-15.171507822528705,-16.34127019,-10.404854783826549,-10.404293374051962,-11.15387621,-8.501485003071016,-8.500730742852376,-9.12174259,-12.15706393313447,-12.15531287313099,-13.00021798,-9.929495534843428,-9.928137665498953,-10.61604292,-11.45802732849713,-11.456576975369515,-12.4105939,-6.510279420841515,-6.509936848465259,-7.543047144,-12.366774656033131,-12.36493383621469,-13.55575456,-13.622902134713636,-13.620981814843551,-14.76734453,-3.591641320003742,-3.591421817952796,-4.019394561,-11.458028189694206,-11.456576329781129,-12.4105939,-12.388345598944687,-12.386761999012684,-13.32377351,-10.971396707673755,-10.96991422702798,-11.92293962,-10.253472356640913,-10.251932236555243,-11.14159079,-13.585261381519498,-13.583527662592468,-14.67952879,-10.289463153945137,-10.287967053967591,-11.1491552,-5.133743919043638,-5.133436371470253,-6.11494076
r_0486,24.63400980846526,24.632352468487095,24.60076628,27.6259539207943,27.62404628077543,28.06725264,8.072219537785728,8.071697079829272,8.000801181,22.759770268816446,22.758243249108876,21.50952234,23.61896701740473,23.617271836546855,23.55852148,24.583560480336832,24.58197588630207,24.62683353,15.368643197562527,15.36749099748315,15.06091557,27.54938926657454,27.544751700371805,27.73379817,22.54964981976272,22.548211039738,22.84545246,26.812925033028133,26.811289592128997,27.11310651,28.350575550765647,28.348833850826853,28.18684259,27.12364726360377,27.121971583661683,27.12512156,25.702958078895804,25.70188219198201,25.6656192,22.92331354886126,22.922372138029747,22.80454579,30.57736056867208,30.575376710044242,30.42160629,20.871533533066177,20.870798353624046,20.73011097,17.028311260341944,17.02755700022688,17.04495723,24.444305462574604,24.442554402471465,24.5800545,19.989443015930917,19.9880851466027,19.9695106,23.10627150916679,23.10482115599971,23.33605442,12.929540093583936,12.929050327797142,13.49958437,24.84571538471202,24.843874564787228,24.62280033,27.405921365285025,27.404001045240445,27.77750622,7.159900295427023,7.159587407799965,7.625756798,23.106272388628337,23.104820528633585,23.33605442,24.97763761975835,24.97605401971868,24.32420855,22.081579789088302,22.080097308496,22.36226913,20.59522559425578,20.593685474108543,21.10426044,27.391252827267294,27.389519108283746,27.57966038,20.684329150572786,20.68283305059318,21.05727225,10.184012703334075,10.183574515395557,11.26373288
r_0450,12.238081160069598,-0.0004603721936214944,12.94201788,13.732690422041482,-0.000529900007942341,14.83609995,4.003897382998024,-0.00014512739567651423,4.359118701,11.306257432285836,-0.00042417214697143546,12.3255547,11.76676650327819,-0.0004708835046844939,12.48092577,12.20165705312822,-0.00044016504975724624,13.11124939,7.659034098535004,-0.00032005552919134317,8.323591,13.631363118821566,-0.0004637566716823027,14.90132603,11.189436332718222,-0.0003996610863090666,12.04304651,13.292570372385297,-0.0004542891434020646,14.31166329,14.056655819689169,-0.00048380553254467884,14.97848635,13.449895518167107,-0.00046546666710356455,14.40735818,12.815998997483916,-0.00048578333086091163,13.55913441,11.373255018737819,-0.0004249423892179749,12.22781308,15.178754018352054,-0.0005510717949886446,16.34127019,10.409329962524453,-0.000455111142622755,11.15387621,8.504851306946692,-0.000340464668682372,9.12174259,12.161703932885827,-0.0004864055823624591,13.00021798,9.933097386824215,-0.00037718593177771265,10.61604292,11.461874501163415,-0.0004028758563726642,12.4105939,6.5139946373271975,-0.00036287500565052033,7.543047144,12.371652503988122,-0.0005113388797859386,13.55575456,13.62799064360139,-0.0005334222122311272,14.76734453,3.5940610734159137,-0.00023112498001118253,4.019394561,11.461875362349863,-0.00040329441917419384,12.4105939,12.392541859213312,-0.00043988896104718567,13.32377351,10.975327469331793,-0.00041180015995934127,11.92293962,10.257553402695345,-0.00042781113672241133,11.14159079,13.589860202885237,-0.0004815885585923163,14.67952879,10.090247124357914,10.087254924333646,11.1491552,5.137142880213599,-0.0003235287132135056,6.11494076
r_0452,-0.17978568215266932,-0.17817257251886076,-0.213537676,-0.20693783932543575,-0.2050811096197549,-0.212569061,-0.056665324939823014,-0.05615681015319751,-0.207105208,-0.16564876990050337,-0.16416250267479882,-0.214152542,-0.18370888517563344,-0.1820589449033605,-0.219368723,-0.17207252992032585,-0.17053022474431145,-0.208956163,-0.0,-0.0,-0.211840053,-0.18713642381473505,-0.18570948032572687,-0.20818029,-0.15607663107877068,-0.15467624867976504,-0.209784691,-0.17759407247583336,-0.17600227756351283,-0.211552276,-0.1889369245879835,-0.18724170643761395,-0.209370228,-0.18171721504266403,-0.1801442168742824,-0.212726094,-0.1895445615954734,-0.18724489635481234,-0.223896586,-0.16594400478948046,-0.16482664818261128,-0.209390654,-0.21542911430392486,-0.213498200259307,-0.202979048,-0.1760421255791016,-0.1748454423457133,-0.204165364,-0.13240754866443327,-0.13155471667528218,-0.207877462,-0.18995228290924304,-0.18824795439843456,-0.205013624,-0.1474523075798697,-0.1461306764310848,-0.21332112,-0.15749522337195643,-0.15608357668085793,-0.214064053,-0.1421435227736083,-0.14127262282715947,-0.198551241,-0.19968930899183057,-0.19789761612116763,-0.209227731,-0.2083133461447555,-0.20644427493940554,-0.20925995,-0.09285102166368242,-0.09221707879100904,-0.246639302,-0.15749552923020715,-0.1560824159846561,-0.214064053,-0.1717864808094398,-0.1702451431628531,-0.202831136,-0.1135697965970095,-0.11217815900727146,-0.209227068,-0.16706983768795602,-0.1655708197712329,-0.219017351,-0.18826616211434133,-0.1865787120625555,-0.208227333,-0.16229461604516393,-0.1608384433103538,-0.222069326,-0.13046642374962314,-0.12957903096092538,-0.209032159
r_0302,1000.0,-999.5132430002632,0.900127714,1000.0,-999.4397304578551,1.759542943,1000.0,-999.8465826980965,0.267552182,1000.0,-999.5515176887426,0.716232666,0.23999322822829505,0.23454443332284036,0.901615948,1000.0,-999.5341249041999,0.726847515,1000.0,-999.6622962037277,0.609166852,1000.0,-998.8043559286492,1.484156135,1000.0,-999.5774335766461,0.797984829,1000.0,-999.5191756894666,0.711584928,1000.0,-999.4884666595618,0.809431311,1000.0,-999.507856583852,0.517056726,1000.0,-999.4868213620274,0.854877875,1000.0,-999.5507183895442,0.615147664,1000.0,-999.4167397933121,0.780838062,1000.0,-999.5233870335028,1.239645202,1000.0,-999.6414037540625,0.615675353,1000.0,-999.4857176487873,1.228119891,1000.0,-999.6007825422249,0.0,1000.0,-999.5735920058817,0.0,1000.0,-999.1550652264742,0.0,1000.0,-999.4593553403312,0.0,1000.0,-999.4360063706093,0.0,1000.0,-999.6220784270829,0.0,1000.0,-999.5735920103069,0.0,1000.0,-999.5349002710466,0.0,1000.0,-999.5643272688786,0.0,1000.0,-999.5476702484495,0.0,1000.0,-999.490281706258,0.0,1000.0,-999.5605988226278,0.0,1000.0,-999.6471085642962,0.0
r_0892,-24.634009808354833,-24.632352468432455,-24.60076628,-27.62595392065225,-27.624046280665752,-28.06725264,-8.072219537635192,-8.071697079935573,-8.000801181,-22.759770269037613,-22.758243249130064,-21.50952234,-23.618967017492714,-23.617271836705214,-23.55852148,-24.583560480445385,-24.581975886217112,-24.62683353,-15.368643197590984,-15.3674909975775,-15.06091557,-27.549389267143606,-27.544751700464857,-27.73379817,-22.549649819760216,-22.548211039720975,-22.84545246,-26.812925033033828,-26.811289592174326,-27.11310651,-28.350575550738313,-28.34883385087521,-28.18684259,-27.123647263474364,-27.121971583592483,-27.12512156,-25.70295807895121,-25.70188219194047,-25.6656192,-22.923313548880515,-22.922372138157126,-22.80454579,-30.57736056866897,-30.57537671022028,-30.42160629,-20.871533533096528,-20.870798353629294,-20.73011097,-17.0283112603423,-17.02755700019196,-17.04495723,-24.444305462413336,-24.442554402521747,-24.5800545,-19.98944301601011,-19.98808514651938,0.650170113,-23.106271509446525,-23.104821155902815,0.709791332,-12.929540093565372,-12.929050327751781,2.122313264,-24.845715384737893,-24.843874564710617,1.460589758,-27.40592136526986,-27.40400104523038,1.646044776,-7.159900295447592,-7.159587407733633,1.607285788,-23.10627238848624,-23.104820528595052,0.709791332,-24.977637619667874,-24.976054019741284,0.57937889,-22.08157978892461,-22.080097308499,0.971053857,-20.595225594158364,-20.593685474046847,1.687167153,-27.391252827224864,-27.389519108289065,0.76715333,-20.68432915049027,-20.682833050562863,0.933966208,-10.184012703336634,-10.183574515451664,3.730573934
r_0893,-23.02428145913937,-23.02314797996186,-24.60076628,-25.64643602569904,-25.64513136254542,-28.06725264,-7.625580284142504,-7.625129720361771,-8.000801181,-21.28753682026614,-21.28649246890186,-21.50952234,-21.648005556263666,-21.646846200771456,-23.55852148,-23.21790764991391,-23.216823919204757,-24.62683353,-13.898228366341552,-13.89744144962106,-15.06091557,-27.243726309094075,-27.238667145459374,-27.73379817,-21.354676576846984,-21.353692573958366,-22.84545246,-25.653975016299306,-25.652856510612224,-27.11310651,-27.087201791678595,-27.08601061742832,-28.18684259,-25.881677842673692,-25.880531820260558,-27.12512156,-23.81149652509426,-23.81030121718735,-25.6656192,-21.50615266786139,-21.505108023703357,-22.80454579,-28.832748612864286,-28.831391818439755,-30.42160629,-18.757825642842544,-18.756705149863205,-20.73011097,-15.520756915938236,-15.51992122990344,-17.04495723,-22.468293948239744,-22.467096372355762,-24.5800545,-18.631938111683635,-18.631009441855063,-19.9695106,-21.96158677151964,-21.96059485041409,-23.33605442,-10.34468918628965,-10.343963436366474,-13.49958437,-22.62030590930832,-22.619046945377853,-24.62280033,-25.34304377609987,-25.341730440877907,-27.77750622,-5.437455209395596,-5.436891652010951,-7.625756798,-21.961587410760774,-21.96059446234511,-23.33605442,-23.689907996411865,-23.688824949033492,-24.32420855,-20.62594184454426,-20.62492795238131,-22.36226913,-18.699962808547088,-18.69890949765639,-21.10426044,-25.983018385933683,-25.98183266620419,-27.57966038,-18.961108457667137,-18.96008525272378,-21.05727225,-7.709338315401084,-7.708549436086573,-11.26373288
r_0889,0.8498629187431463,0.8448908988260224,1.808429119,0.9148735315951264,0.9091506115167552,1.262192366,0.3120616440205559,0.3104055616001681,0.110984609,0.7884958271636207,0.7839147676622461,1.145562404,0.6408387006910019,0.6357531590490919,1.621649173,0.9009104693029748,0.8961566867218934,1.244738866,0.4128168812771151,0.4093602814471875,0.889930942,1.2596853199664408,1.2457726201545256,0.788893731,0.8390250467670768,0.8347087063396698,1.021822083,1.0550815546619532,1.050175232163182,1.256154901,1.1072672150519622,1.1020421150622393,1.639899823,1.0520534690403345,1.0470264289017757,1.22750081,0.6087309545671271,0.6055047818960375,1.605842023,0.8769737454318149,0.8741495128240748,0.842571963,1.1104802032985632,1.1045286278657256,1.628688346,0.6755309024950061,0.6739105068709592,1.351008128,0.33244860220071537,0.33018582171788763,0.701213447,0.7602935806697111,0.755040400701211,1.540054496,0.6783825788394324,0.6743089709915598,-19.9695106,0.8772265694069827,0.872875509519127,-23.33605442,0.0006220713780916709,0.0,-13.49958437,0.7252130874936284,0.7196906279416665,-24.62280033,0.8858536937361379,0.8800927337649136,-27.77750622,0.10810815135875551,0.10807513349958339,-7.625756798,0.8772285574087266,0.8728729776818818,-23.33605442,0.9372385379761496,0.9324877380527213,-24.32420855,0.7295980789592644,0.7251506379261243,-22.36226913,0.5900605059209632,0.5854401453398417,-21.10426044,1.0286640969668313,1.0234629401845048,-27.57966038,0.6321309526259382,0.6276426531778228,-21.05727225,0.0,0.0,-11.26373288
r_1049,-0.27660356979872236,-0.27494622968844595,-0.594636015,-0.29726431135016107,-0.29535667133827026,-0.411916123,-0.10191384596740437,-0.10136181834527269,-0.03468269,-0.25667345447111606,-0.25514643457600705,-0.376047766,-0.20678298635419218,-0.2050878055806109,-0.532152835,-0.2939061669162426,-0.2923215727767978,-0.407914424,-0.13296833213810355,-0.13181613220307575,-0.291913566,-0.41295121269193386,-0.40831364590007446,-0.254995953,-0.27387240043525296,-0.27243362033898144,-0.334250249,-0.34509124834848826,-0.3434558073091942,-0.411970221,-0.36206477696378975,-0.3603230769244057,-0.538953027,-0.34392645432064756,-0.3422507742802985,-0.401024311,-0.19586343061486827,-0.1947880396413897,-0.527067562,-0.28615511801143056,-0.28521370709462524,-0.27351028,-0.362150831076541,-0.36016697253602636,-0.534155391,-0.2437371783378868,-0.243197046493151,-0.441544233,-0.10589201381954691,-0.10513775380677082,-0.227770042,-0.24636914982021035,-0.2446180899332635,-0.505177112,-0.2206455355556782,-0.2192876662135177,1.246244439,-0.2865534895009921,-0.28510313637918117,0.936146144,0.005076400642379651,0.005299796460359829,0.306851918,-0.23431364905514196,-0.23247282915225576,0.76683465,-0.287539893438077,-0.2856195734503153,1.00625,-0.03259891139758331,-0.03257636260209429,0.414212417,-0.28655415215522634,-0.28510229228777284,0.936146144,-0.3060261702463908,-0.3044425703563949,1.391673917,-0.23721677083446302,-0.2357342903827444,0.651707279,-0.19047551490358536,-0.1889353949032806,0.640285174,-0.3358886615551653,-0.33415494275334723,1.087962905,-0.20467653025129956,-0.20318043026392107,0.532328863,0.0048235368984934565,0.004860148827097177,0.079012156
r_1048,0.27660356979872236,-11.963134930396489,0.594636015,0.29726431135016107,-13.437333750753904,0.411916123,0.10191384596740437,-3.902535564958454,0.03468269,0.25667345447111606,-11.051110997724885,0.376047766,0.20678298635419218,-11.561678697725974,0.532152835,0.2939061669162426,-11.909335480255525,0.407914424,0.13296833213810355,-7.52721796624272,0.291913566,0.41295121269193386,-13.223049473619493,0.254995953,0.27387240043525296,-10.917002712294646,0.334250249,0.34509124834848826,-12.949114565185779,0.411970221,0.36206477696378975,-13.696332742917681,0.538953027,0.34392645432064756,-13.107644743990653,0.401024311,0.19586343061486827,-12.621024621824361,0.527067562,0.28615511801143056,-11.087877872294262,0.27351028,0.362150831076541,-14.818587045794082,0.534155391,0.2439322260220189,-10.16595787330234,0.441544233,0.10589201381954691,-8.39958260520218,0.227770042,0.24636914982021035,-11.91708584285394,0.505177112,0.2206455355556782,-9.713809720581146,-0.409290762,0.2865534895009921,-11.176771364710621,-0.306244745,-0.00492088273758641,-6.519278395144214,-0.098800618,0.23431364905514196,-12.139179674844922,-0.247269136,0.287539893438077,-13.342371070151085,-0.326405473,0.03280748762922858,-3.5614847108354253,-0.134530528,0.28655415215522634,-11.176773070048581,-0.306244745,0.3060261702463908,-12.088099288821617,-0.457097918,0.23721677083446302,-10.739593178812253,-0.210228155,0.19047551490358536,-10.068618007625766,-0.205394262,0.3358886615551653,-13.255705260155697,-0.354683877,0.0,0.0,-0.170005226,-0.004522320587479811,-5.14198872940823,-0.023003539
r_1050,0.15032768146892783,0.14867034135865076,0.485312899,0.15191758972778208,0.15000994971589066,0.290883978,0.062113892205046164,0.06156186458291302,-0.00495467,0.14032689492522502,0.13879987503011648,0.300223421,0.07775180240629123,0.07605662163270921,0.419844446,0.1730475216277052,0.17146292748825864,0.306935608,0.045360250714064715,0.044208050779051086,0.23109824,0.2817667129708579,0.2771291461789982,0.147419536,0.16424901440028966,0.16281023430399255,0.241904835,0.22035443516239905,0.21871899412299145,0.31277346,0.22936133970648662,0.22761963966710397,0.438775884,0.21625320649197463,0.21457752645163986,0.287027553,0.06273316558128546,0.06165777460780575,0.411369804,0.16960120198919143,0.16865979107234447,0.168314019,0.21083980572556166,0.20885594718504824,0.415670013,0.04477793045072678,0.044237798605763046,0.326273836,0.01286395355138157,0.012109693538494781,0.144221205,0.11295255635181684,0.11120149646498323,0.390408719,0.11707940472537132,0.11572153538323438,0.409290762,0.1759335122282405,0.17448315910654433,0.306244745,-0.10489750020744185,-0.10515490907619185,0.098800618,0.09405807038362374,0.09221725048084917,0.247269136,0.14122705848718342,0.1393067384994202,0.326405473,-0.03257636260208653,-0.03259891138072302,0.134530528,0.17593417603037959,0.1744823161629192,0.306244745,0.1853686728353779,0.18378507294542334,0.457097918,0.12419330908008201,0.12271082862836291,0.210228155,0.07313084143011246,0.07159072142980794,0.205394262,0.20365608888535558,0.2019223700835372,0.354683877,0.09068582434290326,0.0891897243554111,0.170005226,-0.09639395135700965,-0.09643857599750216,0.023003539
r_0466,0.8498629189384007,0.8448908990983544,1.808429119,0.914873531553352,0.9091506114600634,1.262192366,0.31206164545824955,0.3104055611917257,0.110984609,0.7884958269272602,0.7839147680332552,1.145562404,0.6408387009912105,0.6357531588343569,1.621649173,0.9009104696977347,0.8961566868724679,1.244738866,0.41281688078896095,0.4093602816555286,0.889930942,1.2596853199124176,1.24577262006283,0.788893731,0.8390250466501358,0.8347087063088114,1.021822083,1.05508155462133,1.0501752316046904,1.256154901,1.1072672149438256,1.102042115134108,1.639899823,1.0520534686887597,1.0470264291288232,1.22750081,0.6087309547780998,0.6055047818963253,1.605842023,0.8769737451541655,0.8741495128149523,0.842571963,1.1104802033148768,1.1045286278606277,1.628688346,0.6755309025579068,0.6739105068913964,1.351008128,0.3324486025612998,0.33018582172227084,0.701213447,0.7602935808934266,0.7550404011312697,1.540054496,0.6783825792333851,0.6743089713053809,1.246244439,0.8772265692429476,0.8728755099730291,0.936146144,0.00062207139557513,0.0,0.306851918,0.7252130873727699,0.7196906275970503,0.76683465,0.8858536935620123,0.8800927335427,1.00625,0.10810815135622054,0.10807513349953977,0.414212417,0.8772285573304978,0.8728729777018867,0.936146144,0.9372385378712452,0.9324877380751743,1.391673917,0.7295980791058517,0.7251506375394823,0.651707279,0.5900605058332028,0.5854401459912342,0.640285174,1.0286640969931917,1.023462940350133,1.087962905,0.632130952680262,0.6276426525436121,0.532328863,0.0,0.0,0.079012156
r_0467,12.200665227099725,12.195693206884975,11.86206897,13.731850443672617,13.726127524060797,14.13329985,3.9626973939926975,3.961041310912144,4.330381615,11.26814402300049,11.263562963617256,11.64825886,11.880249476705826,11.875163935135904,11.52787888,12.107505161162212,12.102751378623584,12.39639936,7.7509494048056204,7.747492804721353,7.800579194,13.347133401875372,13.333220702256998,14.49891054,11.089463306229952,11.085146966027319,11.46789518,13.111889120370915,13.106982797513304,13.58691961,13.874571678715421,13.869346579091513,14.00175921,13.283541523130287,13.278514483460912,13.71930632,12.966529897911455,12.963302237100018,12.62069704,11.275685157918282,11.272860925406318,11.78699065,15.07249889524903,15.06654731944747,15.39047359,10.499872277978639,10.498251882438918,10.38605814,8.671988797921166,8.669726017477705,8.749751343,12.213924030820372,12.208670850796413,12.10463215,9.9148335784316,9.910759969992647,9.88217744,11.340606996356897,11.336255936592309,11.88516395,6.929312012269636,6.928689940847633,7.3919962,12.475918377349183,12.470395917202211,13.16833288,13.650545723563233,13.644784763409131,14.23468284,3.7930922494690833,3.792976686968867,3.797537199,11.340609540861955,11.336253961209794,11.88516395,12.273331636250392,12.268580836204375,12.50177364,10.962551928776865,10.958104487279737,11.60058979,10.355912806035237,10.35129244600262,10.83769112,13.458201379933737,13.453000222730749,14.08075067,10.34968518612558,10.345196885697963,10.92177321,5.51804875237839,5.517886988067778,6.11494076
r_0886,12.238081160001151,0.0,12.94201788,13.732690422069224,0.0,14.83609995,4.003897383181362,0.0,4.359118701,11.306257432161312,0.0,12.3255547,11.766766503138259,0.0,12.48092577,12.201657053035548,0.0,13.11124939,7.659034098378754,0.0,8.323591,13.631363119335022,0.0,14.90132603,11.189436332493536,0.0,12.04304651,13.292570372392168,0.0,14.31166329,14.05665581989113,0.0,14.97848635,13.449895518274232,0.0,14.40735818,12.815998997469164,0.0,13.55913441,11.373255018785429,0.0,12.22781308,15.178754018323566,0.0,16.34127019,10.409329962528433,0.0,11.15387621,8.504851306831924,0.0,9.12174259,12.161703932822856,0.0,13.00021798,9.933097386776364,0.0,10.61604292,11.46187450095953,0.0,12.4105939,6.513994637226181,0.0,7.543047144,12.371652503860506,0.0,13.55575456,13.627990643669788,0.0,14.76734453,3.594061073441271,0.0,4.019394561,11.461875362295228,0.0,12.4105939,12.39254185922885,0.0,13.32377351,10.975327469359303,0.0,11.92293962,10.257553402695146,0.0,11.14159079,13.589860202958077,0.0,14.67952879,10.090247124295882,10.087254924633292,11.1491552,5.137142880207515,0.0,6.11494076
r_0959,20.1758718637796,20.173974572107703,21.21629539,22.367844981606336,22.365661152260977,23.65971029,6.727771195559447,6.727152853705547,6.899173337,18.66310343888449,18.661355335094083,19.13147849,18.737444661754527,18.735504050932306,20.04055593,20.4916949937223,20.4898809801349,21.66403257,11.797555956044903,11.796236939355708,12.84134784,23.594630809932184,23.58324769261708,24.21440456,18.881898053554607,18.88025096526394,19.91421387,22.840282392127563,22.83841017029181,24.21926825,24.093805751994715,24.091811886588516,24.88597192,23.001747960135276,22.99982967337621,24.46022683,20.808472516433312,20.80647123286144,22.13089261,18.877043542561076,18.875292264847417,19.89192132,25.41962056276027,25.41734947891257,27.13472592,15.818147098023928,15.816383270521726,16.87700748,13.42232229169944,13.420919164329412,14.44923658,19.458811218934386,19.456806638421654,20.60010632,16.295793304080544,16.294238840865525,17.54741041,19.466328105083505,19.464667767946253,20.49186441,8.744413819161423,8.742599444083794,11.08259006,19.456555953392808,19.454448617742514,20.59646492,22.04266008008267,22.040461734034807,23.43691632,3.967703904300606,3.966547785984744,4.526713355,19.4663287702873,19.46466670824752,20.49186441,20.968232639802522,20.966419764402644,21.69295608,18.076467695136667,18.07298611216254,19.03909393,16.05301493621198,16.05125183607272,17.12616286,23.0002436550094,22.998258926281665,24.31640739,16.389816148162254,16.38810344120418,17.5892597,5.644145988059098,5.6425276521375345,6.33120703
r_2115,1000.0,0.0,20.06195746,1000.0,0.0,22.24897024,1000.0,0.0,6.674968524,1000.0,0.0,18.55199942,1000.0,0.0,18.62795431,1000.0,0.0,20.36898686,1000.0,0.0,11.72674227,1000.0,0.0,23.48449997,1000.0,0.0,18.75719149,1000.0,0.0,22.71962215,1000.0,0.0,23.97020537,1000.0,0.0,22.88249949,1000.0,0.0,20.70360192,1000.0,0.0,18.7582347,1000.0,0.0,25.29636408,1000.0,0.0,15.72084501,1000.0,11.263923687107125,13.34298111,1000.0,0.0,19.3487862,1000.0,0.0,16.19469244,1000.0,0.0,19.34656322,1000.0,0.0,8.041365862,1000.0,0.0,19.35261561,1000.0,0.0,21.9307518,1000.0,0.0,3.9261436,1000.0,0.0,19.34656322,1000.0,0.0,20.85048922,1000.0,0.0,17.95552145,1000.0,0.0,15.96430348,1000.0,0.0,22.87498123,1000.0,0.0,16.29614041,1000.0,0.0,5.602576212
r_2116,0.0007205826042445044,0.0,1.154337929,0.0008294085899899294,0.0,1.410740047,0.027779203893904203,0.02732743548959945,0.224204813,0.0006639216704656174,0.0,0.57947907,0.0007370350578064833,0.0,1.412601624,0.0006889538821433505,0.0,1.295045706,0.0005009564648812137,0.0,1.114605566,0.0013250188891404946,0.0,0.729904584,0.0006255566162384114,0.0,1.157022378,0.0007110613223754483,0.0,1.499646103,0.0007572608012554228,0.0,0.915766551,0.0007285564312189524,0.0,1.577727334,0.000759568093403943,0.0,1.42729069,0.0006651272455409663,0.0,1.133686622,0.0008625473619215118,0.0,1.838361843,0.0007123479411201561,0.0,1.15616247,0.0005329011525338564,0.0,1.106255472,0.0007613303832050112,0.0,1.251320122,0.0005903779630315224,0.0,1.352717976,0.0006305883685239954,0.0,1.145301192,0.0014514998810277735,0.0,3.041224194,0.0008003565596286812,0.0,1.243849311,0.000834921674075742,0.0,1.506164522,0.0009245002670139613,0.0,0.600569756,0.000631243648849278,0.0,1.145301192,0.0006885216306499187,0.0,0.84246686,0.0006445567730219426,0.0,1.083572478,0.0006696174298592043,0.0,1.161859377,0.0007537907845101118,0.0,1.441426158,0.0006504781537887041,0.0,1.293119298,0.0012941145678379423,0.0,0.728630818
r_0112,0.11563966484809873,0.1143883966303631,0.541307687,0.1331041609763227,0.13166391999483465,0.597067646,0.03644763651689699,0.03595602927694578,0.194478046,0.10654668373615728,0.10539380555971596,0.374540887,0.11816350329434044,0.11688366610031414,0.572932803,0.11067810685352862,0.1094817607829819,0.495206652,0.08022972503806969,0.07935983094970966,0.303758115,0.12011547542877565,0.11896202935169577,0.530689349,0.10038980343635674,0.0993035450569213,0.454391511,0.11422959675008215,0.11299486213888074,0.487406232,0.12152582100548454,0.12021086230223074,0.515045924,0.11691932462368204,0.11565421011259631,0.559917918,0.12191658762473745,0.12059692511892611,0.570244797,0.10673659359181897,0.10558162199063517,0.53258435,0.1385653276952744,0.13706754274891803,0.770065103,0.1132355074895518,0.11199853871898911,0.570021808,0.08519404419886528,0.08426867888111632,0.410049698,0.12217890806874182,0.12085688265670497,0.564675372,0.09484222861094704,0.09381705683545732,0.740287271,0.10130189376628351,0.1002068977292852,0.428345233,0.7428016583516075,0.7415920750125136,2.376191152,0.12844184530435193,0.12705205238061634,0.543098568,0.13398889861171542,0.13253908433547673,0.605022064,0.0596563663182792,0.05907427371961386,0.2465361,0.10130245078413758,0.1002063173598421,0.428345233,0.1104945111349061,0.10929891574852549,0.45427588,0.10350314824377424,0.10238389661574264,0.482942946,0.10746072657385564,0.10629795792541255,0.533105091,0.12109395024786074,0.11978501724916642,0.544726755,0.10438926384376647,0.10325972972337075,0.549321711,0.0838233558738517,0.0830085430540774,0.228521569
