,ADH3_real_flux,ADH3_sim_flux,ALD5_real_flux,ALD5_sim_flux,ALD6_real_flux,ALD6_sim_flux,COX5A_real_flux,COX5A_sim_flux,CTP1_real_flux,CTP1_sim_flux,DAL7_real_flux,DAL7_sim_flux,FUM1_real_flux,FUM1_sim_flux,GND2_real_flux,GCV2_sim_flux,GCV2_real_flux,GLY1_sim_flux,GLY1_real_flux,GND2_sim_flux,GPD1_real_flux,GPD1_sim_flux,ICL1_real_flux,ICL1_sim_flux,IDP1_real_flux,IDP1_sim_flux,IDP2_real_flux,IDP2_sim_flux,LSC1_real_flux,LSC1_sim_flux,MAE1_real_flux,MAE1_sim_flux,MDH1_real_flux,MDH1_sim_flux,MDH3_real_flux,MDH3_sim_flux,OAC1_real_flux,OAC1_sim_flux,PCK1_real_flux,PCK1_sim_flux,PDA1_real_flux,PDA1_sim_flux,PGM1_real_flux,PGM1_sim_flux,PGM2_real_flux,PGM2_sim_flux,RPE1_real_flux,RPE1_sim_flux,SDH1_real_flux,SDH1_sim_flux,SER33_real_flux,SER33_sim_flux,SFC1_real_flux,SFC1_sim_flux,SOL3_real_flux,SOL3_sim_flux,SOL4_real_flux,SOL4_sim_flux,TAL1_real_flux,TAL1_sim_flux,ZWF1_real_flux,ZWF1_sim_flux
r_1054,-12.94201788,-12.232032134243584,-14.83609995,-13.725727841341717,-4.359118701,-4.001960949473242,-12.3255547,-11.30068407910997,-12.48092577,-11.760583812373302,-13.11124939,-12.195868471540603,-8.323591,-7.654835021095516,-14.31166329,-13.626800747940154,-14.90132603,-11.184185039713771,-12.04304651,-13.286596044417854,-14.97848635,-14.050298893537086,-14.40735818,-13.443779582246448,-13.55913441,-12.810106450972018,-12.22781308,-11.368095943881421,-16.34127019,-15.171506906269897,-11.15387621,-10.40452095283489,-9.12174259,-8.500730179667606,-13.00021798,-12.15531287315618,-10.61604292,-9.928137038527742,-12.4105939,-11.456576329779029,-7.543047144,-6.510160140651856,-13.55575456,-12.364933805589057,-14.76734453,-13.620981782875454,-4.019394561,-3.591564048718165,-12.4105939,-11.456576305658913,-13.32377351,-12.38676197267133,-11.92293962,-10.969913567391457,-11.14159079,-10.251932236592081,-14.67952879,-13.583526890923949,-11.1491552,-10.287967029120557,-6.11494076,-5.1336354659973225
r_0486,24.60076628,24.632352420187928,28.06725264,27.624046225185012,8.000801181,8.071696854238935,21.50952234,22.75824324906477,23.55852148,23.617271787947608,24.62683353,24.581975154765733,15.06091557,15.367490964171987,27.11310651,27.549389267109806,27.73379817,22.548211039731772,22.84545246,26.811288837043946,28.18684259,28.34883380009167,27.12512156,27.121971583601933,25.6656192,25.70188224196317,22.80454579,22.922371477307575,30.42160629,30.575375793922753,20.73011097,20.871199702104274,17.04495723,17.027556436951624,24.5800545,24.442554402501575,19.9695106,19.988084519598893,23.33605442,23.104820528604506,13.49958437,12.92941317081431,24.62280033,24.84387451104007,27.77750622,27.404000989257142,7.625756798,7.1598185327906965,23.33605442,23.10482048630455,24.32420855,24.97605397360143,22.36226913,22.08009666741456,21.10426044,20.593685474159834,27.57966038,27.389518358383366,21.05727225,20.682833007013635,11.26373288,10.183898044041623
r_0450,12.94201788,11.959820214910412,14.83609995,13.433518429998326,4.359118701,3.901431039014826,12.3255547,11.048056957901366,12.48092577,11.55828830136078,13.11124939,11.906164829003481,8.323591,7.524913542018091,14.31166329,13.223049473108953,14.90132603,10.91412515218737,12.04304651,12.94584217278188,14.97848635,13.692849305703698,14.40735818,13.10429338398588,13.55913441,12.61887226350554,12.22781308,11.085993672704516,16.34127019,14.814617496226221,11.15387621,10.165290211273886,9.12174259,8.398072958462018,13.00021798,11.913583723005663,10.61604292,9.711092727938315,12.4105939,11.17386935004382,7.543047144,6.513631746885622,13.55575456,12.135497995586093,14.76734453,13.338530389115757,4.019394561,3.5612535858667127,12.4105939,11.173869319038614,13.32377351,12.084932055178797,11.92293962,10.736626880907455,11.14159079,10.06553776768288,14.67952879,13.252236258582437,11.1491552,10.087254892495908,6.11494076,5.1368193515700415
r_0452,-0.213537676,-0.17944745134325504,-0.212569061,-0.2065485272065209,-0.207105208,-0.05655870025982951,-0.214152542,-0.16533713318099758,-0.219368723,-0.1833629318259229,-0.208956163,-0.17174914333735386,-0.211840053,-0.0,-0.211552276,-0.18642295213886478,-0.20818029,-0.15578300250047528,-0.209784691,-0.17726030898432954,-0.209370228,-0.1885814775511968,-0.212726094,-0.18143320148321695,-0.223896586,-0.18918802771630305,-0.209390654,-0.1656318004730596,-0.202979048,-0.21502424521919772,-0.204165364,-0.17570775823189733,-0.207877462,-0.13219980762825637,-0.205013624,-0.18959492372601838,-0.21332112,-0.14717519136794932,-0.214064053,-0.15719923130039415,-0.198551241,-0.14185322427488056,-0.209227731,-0.19931363352209208,-0.20925995,-0.20792144627142367,-0.246639302,-0.09258687877196725,-0.214064053,-0.15719923293169696,-0.202831136,-0.17146329898944762,-0.209227068,-0.11331852750511408,-0.219017351,-0.16675552746846223,-0.208227333,-0.18791233996832551,-0.222069326,-0.1619892912466171,-0.209032159,-0.1300966768119134
r_0302,0.900127714,0.3599593850251841,1.759542943,0.41432230034238365,0.267552182,0.11345290674768677,0.716232666,0.33165504628904013,0.901615948,0.23878238733604518,0.726847515,0.34451710264782787,0.609166852,0.24973109810223443,0.711584928,0.37395176528910556,1.484156135,0.31249010982157766,0.797984829,0.35557212617817135,0.809431311,0.378281620487267,0.517056726,0.36394266477557513,0.854877875,0.0,0.615147664,0.4492816057988236,0.780838062,0.4313240143297189,1.239645202,0.42777276851692814,0.615675353,0.0,1.228119891,0.38031452460012083,0.0,0.2952234260182188,0.0,0.3153309684910526,0.0,0.3847814502283511,0.0,0.3998095955821116,0.0,0.41707628262852736,0.0,0.25114686969273464,0.0,0.31533097176359004,0.0,0.3439437183232631,0.0,0.27488605618502987,0.0,0.3345002487791084,0.0,0.37693937599740224,0.0,0.3249395030206123,0.0,0.2817269577940843
r_0892,-24.60076628,-24.632352420187928,-28.06725264,-27.624046225185012,-8.000801181,-8.071696854238935,-21.50952234,-22.75824324906477,-23.55852148,-23.617271787947608,-24.62683353,-24.581975154765733,-15.06091557,-15.367490964171987,-27.11310651,-27.549389267109806,-27.73379817,-22.548211039731772,-22.84545246,-26.811288837043946,-28.18684259,-28.34883380009167,-27.12512156,-27.121971583601933,-25.6656192,-25.70188224196317,-22.80454579,-22.922371477307575,-30.42160629,-30.575375793922753,-20.73011097,-20.871199702104274,-17.04495723,-17.027556436951624,-24.5800545,-24.442554402501575,0.650170113,-19.988084519598893,0.709791332,-23.104820528604506,2.122313264,-12.92941317081431,1.460589758,-24.84387451104007,1.646044776,-27.404000989257142,1.607285788,-7.1598185327906965,0.709791332,-23.10482048630455,0.57937889,-24.97605397360143,0.971053857,-22.08009666741456,1.687167153,-20.593685474159834,0.76715333,-27.389518358383366,0.933966208,-20.682833007013635,3.730573934,-10.183898044041623
r_0893,-24.60076628,-23.02397661518295,-28.06725264,-25.646085142570097,-8.000801181,-7.625538929050782,-21.50952234,-21.287255978848435,-23.55852148,-21.647693755276652,-24.62683353,-23.217616582033546,-15.06091557,-13.898017525191213,-27.11310651,-27.243726309060513,-27.73379817,-21.354411963986337,-22.84545246,-25.65367460857799,-28.18684259,-27.086881430884766,-27.12512156,-25.881369660277674,-25.6656192,-23.811175664229907,-22.80454579,-21.50587330468642,-30.42160629,-28.83238420578996,-20.73011097,-18.75743281670722,-17.04495723,-15.52053434794884,-24.5800545,-22.46797190234698,-19.9695106,-18.63168869000115,-23.33605442,-21.96132039229962,-13.49958437,-10.344326280615604,-24.62280033,-22.61996731676242,-27.77750622,-25.342690560577793,-7.625756798,-5.4371257351925655,-23.33605442,-21.96132036185744,-24.32420855,-23.689616715824332,-22.36226913,-20.625669565907895,-21.10426044,-18.699679557663202,-27.57966038,-25.982699962286002,-21.05727225,-18.960833271371442,-11.26373288,-7.708877121300312
r_0889,1.808429119,0.8498629428635942,1.262192366,0.9148735590293389,0.110984609,0.3120623592957743,1.145562404,0.7884958273474933,1.621649173,0.6408387234275057,1.244738866,0.9009126639592449,0.889930942,0.41281689764654883,1.256154901,1.2457726200923456,0.788893731,0.8390250464730181,1.021822083,1.0550838200247783,1.639899823,1.107267240021482,1.22750081,1.0520534688300014,1.605842023,0.6087333500976478,0.842571963,0.8769758389890905,1.628688346,1.1104829518931703,1.351008128,0.6749119999163614,0.701213447,0.33245029184013447,1.540054496,0.7602935805903722,-19.9695106,0.6783844600256055,-23.33605442,0.8772285575073142,-13.49958437,0.0,-24.62280033,0.7252131140818037,-27.77750622,0.885853721287893,-7.625756798,0.1080751334998319,-23.33605442,0.8772285784646003,-24.32420855,0.9372385607793055,-22.36226913,0.7296001106164125,-21.10426044,0.5900605058272358,-27.57966038,1.0286664734402482,-21.05727225,0.6321309742211314,-11.26373288,0.0
r_1049,-0.594636015,-0.2766035776398545,-0.411916123,-0.29726432044602585,-0.03468269,-0.10191408439876448,-0.376047766,-0.25667345448836304,-0.532152835,-0.2067829937639558,-0.407914424,-0.2939068984003672,-0.291913566,-0.13296833753630233,-0.411970221,-0.4083136461559995,-0.254995953,-0.2738724003921452,-0.334250249,-0.3450920035100623,-0.538953027,-0.3620647852417349,-0.401024311,-0.3439264542822469,-0.527067562,-0.19586422911503032,-0.27351028,-0.2861558159163468,-0.534155391,-0.3621517473217293,-0.441544233,-0.2435308775072746,-0.227770042,-0.10589257717730292,-0.505177112,-0.24636914985769476,1.246244439,-0.22064616253477803,0.936146144,-0.28655415229061143,0.306851918,0.005283757841276326,0.76683465,-0.23431365790629677,1.00625,-0.28753990262298945,0.414212417,-0.03257636260207504,0.936146144,-0.2865541592156271,1.391673917,-0.306026177822014,0.651707279,-0.23721744809596235,0.640285174,-0.19047551487508338,1.087962905,-0.33588945379354607,0.532328863,-0.20467653740700462,0.079012156,0.004845849220154089
r_1048,0.594636015,0.0,0.411916123,0.0,0.03468269,0.0,0.376047766,0.0,0.532152835,0.0,0.407914424,0.0,0.291913566,0.0,0.411970221,0.0,0.254995953,0.0,0.334250249,0.0,0.538953027,0.0,0.401024311,0.0,0.527067562,0.0,0.27351028,0.0,0.534155391,0.0,0.441544233,0.0,0.227770042,0.0,0.505177112,0.0,-0.409290762,0.0,-0.306244745,0.0,-0.098800618,-0.005283757841276326,-0.247269136,0.0,-0.326405473,0.0,-0.134530528,0.0,-0.306244745,0.0,-0.457097918,0.0,-0.210228155,0.0,-0.205394262,0.0,-0.354683877,0.0,-0.170005226,0.0,-0.023003539,-0.004845849220154089
