,ADH3_real_flux,ADH3_sim_flux,ALD5_real_flux,ALD5_sim_flux,ALD6_real_flux,ALD6_sim_flux,COX5A_real_flux,COX5A_sim_flux,CTP1_real_flux,CTP1_sim_flux,DAL7_real_flux,DAL7_sim_flux,FUM1_real_flux,FUM1_sim_flux,GND2_real_flux,GCV2_sim_flux,GCV2_real_flux,GLY1_sim_flux,GLY1_real_flux,GND2_sim_flux,GPD1_real_flux,GPD1_sim_flux,ICL1_real_flux,ICL1_sim_flux,IDP1_real_flux,IDP1_sim_flux,IDP2_real_flux,IDP2_sim_flux,LSC1_real_flux,LSC1_sim_flux,MAE1_real_flux,MAE1_sim_flux,MDH1_real_flux,MDH1_sim_flux,MDH3_real_flux,MDH3_sim_flux,OAC1_real_flux,OAC1_sim_flux,PCK1_real_flux,PCK1_sim_flux,PDA1_real_flux,PDA1_sim_flux,PGM1_real_flux,PGM1_sim_flux,PGM2_real_flux,PGM2_sim_flux,RPE1_real_flux,RPE1_sim_flux,SDH1_real_flux,SDH1_sim_flux,SER33_real_flux,SER33_sim_flux,SFC1_real_flux,SFC1_sim_flux,SOL3_real_flux,SOL3_sim_flux,SOL4_real_flux,SOL4_sim_flux,TAL1_real_flux,TAL1_sim_flux,ZWF1_real_flux,ZWF1_sim_flux
r_0452,-0.213537676,-0.1794492439729538,-0.212569061,-0.2065505927320146,-0.207105208,-0.05655926643874948,-0.214152542,-0.16533878656889522,-0.219368723,-0.18336476547369784,-0.208956163,-0.1717508590635788,-0.211840053,-0.0,-0.211552276,-0.18642481638692843,-0.20818029,-0.1557845619620366,-0.209784691,-0.17726208160534979,-0.209370228,-0.18858336142766774,-0.212726094,-0.1814350177164159,-0.223896586,-0.1891899196156448,-0.209390654,-0.1656334585247624,-0.202979048,-0.21502639549555624,-0.204165364,-0.17570951532707157,-0.207877462,-0.13220112827412928,-0.205013624,-0.18959681969442954,-0.21332112,-0.14717666314641065,-0.214064053,-0.15720080493984767,-0.198551241,-0.14185464282127214,-0.209227731,-0.199315624610108,-0.20925995,-0.20792352334891717,-0.246639302,-0.09258780563754954,-0.214064053,-0.1572008033084984,-0.202831136,-0.1714650136656246,-0.209227068,-0.11331966070201815,-0.219017351,-0.16675719504020314,-0.208227333,-0.1879142191104472,-0.222069326,-0.1619909111556569,-0.209032159,-0.1300979764001795
r_0302,0.900127714,0.3599629809193209,1.759542943,0.4143264436052938,0.267552182,0.0,0.716232666,0.4484867961246426,0.901615948,0.2387847751838308,0.726847515,0.46587974976406926,0.609166852,0.33770717684156687,0.711584928,1.2012040828165635,1.484156135,0.3124932379969032,0.797984829,0.48082911882455637,0.809431311,0.5115384558226229,0.517056726,0.4921483427391115,0.854877875,0.0,0.615147664,0.44928610331757013,0.780838062,0.4313283276120252,1.239645202,0.47661773267452623,0.615675353,0.0,1.228119891,0.5142874940878869,0.0,0.29522637828113574,0.0,0.0,0.0,0.3847852980813655,0.0,0.399813589568733,0.0,0.5639992693835292,0.0,0.25114741176153393,0.0,0.42641225381560277,0.0,0.343947157792865,0.0,0.4356770833724357,0.0,0.45233427489325884,0.0,0.5097233856860033,0.0,0.4394055759882043,0.0,0.2829980768809711
r_0892,-24.60076628,-24.633042538897122,-28.06725264,-27.62484051358655,-8.000801181,-8.07191455812131,-21.50952234,-22.758879057855694,-23.55852148,-23.6179779477277,-24.62683353,-24.582635667334415,-15.06091557,-15.367970843879714,-27.11310651,-27.54563182343068,-27.73379817,-22.548810065917138,-22.84545246,-26.81197049674878,-28.18684259,-28.349559046421906,-27.12512156,-27.12266924147724,-25.6656192,-25.702611288077485,-22.80454579,-22.92300884260843,-30.42160629,-30.576202675947172,-20.73011097,-20.871206399023787,-17.04495723,-17.028068092420583,-24.5800545,-24.44328349533649,0.650170113,-19.9886504861027,0.709791332,-23.105425000555694,2.122313264,-12.929382464639016,1.460589758,-24.84464103108138,1.646044776,-27.404800613208305,1.607285788,-7.159798109011656,0.709791332,-23.1054250428536,0.57937889,-24.976713340730868,0.971053857,-22.080714694559557,1.687167153,-20.594326737426336,0.76715333,-27.39024098079248,0.933966208,-20.683455941572458,3.730573934,-10.18386991285876
r_0893,-24.60076628,-23.023574865684115,-28.06725264,-25.64562267879218,-8.000801181,-7.625412172264223,-21.50952234,-21.28688578770607,-23.55852148,-21.64728268810312,-24.62683353,-23.217232067615907,-15.06091557,-13.897737902570594,-27.11310651,-27.239965808721283,-27.73379817,-21.35406313444957,-22.84545246,-25.6532777213552,-28.18684259,-27.086459231999292,-27.12512156,-25.880963394774145,-25.6656192,-23.810751311742134,-22.80454579,-21.505502187800218,-30.42160629,-28.831902764814842,-20.73011097,-18.757126721152936,-17.04495723,-15.520236756099077,-24.5800545,-22.46754739782092,-19.9695106,-18.631359163589607,-23.33605442,-21.960968391540643,-13.49958437,-10.34429677358343,-24.62280033,-22.61952109057186,-27.77750622,-25.34222506309518,-7.625756798,-5.437103677754335,-23.33605442,-21.960968421984553,-24.32420855,-23.689232808145334,-22.36226913,-20.625309759006534,-21.10426044,-18.699306190725686,-27.57966038,-25.982279225078674,-21.05727225,-18.960470576077565,-11.26373288,-7.7088459321475025
r_0889,1.808429119,0.8476761757110988,1.262192366,0.9123565626040167,0.110984609,0.31137248073925805,1.145562404,0.786481032156658,1.621649173,0.6386011694372042,1.244738866,0.8988197092691314,0.889930942,0.41129641061289357,1.256154901,1.2569238893234456,0.788893731,0.837126698502428,1.021822083,1.0529237292623934,1.639899823,1.104969164586908,1.22750081,1.0498425514313952,1.605842023,0.6064233543266199,0.842571963,0.8749560714057381,1.628688346,1.1078626705258405,1.351008128,0.6747747930977221,0.701213447,0.3308295644332997,1.540054496,0.7579831804222492,-19.9695106,0.6765909859376718,-23.33605442,0.8753129515904776,-13.49958437,0.0,-24.62280033,0.7227842553566745,-27.77750622,0.8833199667793927,-7.625756798,0.10807621541470541,-23.33605442,0.8753129306408101,-24.32420855,0.9351491122790792,-22.36226913,0.7276417270398376,-21.10426044,0.588028426114291,-27.57966038,1.026376577208218,-21.05727225,0.6301569757927707,-11.26373288,0.0
r_1049,-0.594636015,-0.27587458848375745,-0.411916123,-0.29642524469807796,-0.03468269,-0.10168410379085835,-0.376047766,-0.25600179450591654,-0.532152835,-0.20603707413401215,-0.407914424,-0.2932091829295082,-0.291913566,-0.13246146215165333,-0.411970221,-0.412030666460085,-0.254995953,-0.27323955964845076,-0.334250249,-0.3443719072292072,-0.538953027,-0.36129868992612985,-0.401024311,-0.34318941416486526,-0.527067562,-0.19509416005508273,-0.27351028,-0.2854824982960138,-0.534155391,-0.36127824010393894,-0.441544233,-0.24348532750502194,-0.227770042,-0.10535228551687004,-0.505177112,-0.2455989458471592,1.246244439,-0.22004828301635548,0.936146144,-0.2859155583699805,0.306851918,0.0052838106793667156,0.76683465,-0.23350396416706656,1.00625,-0.2866952404196962,0.414212417,-0.032576688716414094,0.936146144,-0.2859155514475096,1.391673917,-0.3053296311166953,0.651707279,-0.23656459374391495,0.640285174,-0.18979809285697868,1.087962905,-0.3351260850551405,0.532328863,-0.2040184775924196,0.079012156,0.004845897627273041
r_1048,0.594636015,0.27587458848375745,0.411916123,0.0,0.03468269,0.0,0.376047766,-11.049382891731044,0.532152835,0.0,0.407914424,0.2932091829295082,0.291913566,0.13246146215165333,0.411970221,-13.215595829072432,0.254995953,0.0,0.334250249,0.3443719072292072,0.538953027,0.36129868992612985,0.401024311,0.0,0.527067562,0.0,0.27351028,0.0,0.534155391,0.0,0.441544233,-10.165362834613283,0.227770042,0.10535228551687004,0.505177112,0.0,-0.409290762,0.0,-0.306244745,0.0,-0.098800618,-0.0052838106793667156,-0.247269136,0.23350396416706656,-0.326405473,0.2866952404196962,-0.134530528,0.0,-0.306244745,0.2859155514475096,-0.457097918,0.0,-0.210228155,0.0,-0.205394262,-10.06687507643176,-0.354683877,-13.253743236013333,-0.170005226,0.0,-0.023003539,-0.004845897627273041
r_1050,0.485312899,0.1495974373823934,0.290883978,0.15107706808609678,-0.00495467,0.061883752024930565,0.300223421,0.13965407148300457,0.419844446,0.07700459852315161,0.306935608,0.1723493302963673,0.23109824,0.044852503730747666,0.31277346,0.2808448548808182,0.147419536,0.1636150762309874,0.241904835,0.2196338466625363,0.438775884,0.22859392562114372,0.287027553,0.21551488826582016,0.411369804,0.061962565086064764,0.168314019,0.1689274167227573,0.415670013,0.20996570162829428,0.326273836,0.04452409000539845,0.144221205,0.012323295919535432,0.390408719,0.11218101819952322,0.409290762,0.11648111651466665,0.306244745,0.17529447488638455,0.098800618,-0.10510590950435379,0.247269136,0.09324698292580536,0.326405473,0.14038094232579426,0.134530528,-0.032576688716414094,0.306244745,0.17529446911195443,0.457097918,0.1846709258671435,0.210228155,0.12354000291615755,0.205394262,0.07245224592501184,0.354683877,0.20289219141869527,0.170005226,0.09002663058250869,0.023003539,-0.09639491427469911
r_0466,1.808429119,0.8476761757110988,1.262192366,0.9123565626040167,0.110984609,0.31137248073925805,1.145562404,0.786481032156658,1.621649173,0.6386011694372042,1.244738866,0.8988197092691314,0.889930942,0.41129641061289357,1.256154901,1.2569238893234456,0.788893731,0.837126698502428,1.021822083,1.0529237292623934,1.639899823,1.104969164586908,1.22750081,1.0498425514313952,1.605842023,0.6064233543266199,0.842571963,0.8749560714057381,1.628688346,1.1078626705258405,1.351008128,0.6747747930977221,0.701213447,0.3308295644332997,1.540054496,0.7579831804222492,1.246244439,0.6765909859376718,0.936146144,0.8753129515904776,0.306851918,0.0,0.76683465,0.7227842553566745,1.00625,0.8833199667793927,0.414212417,0.10807621541470541,0.936146144,0.8753129306408101,1.391673917,0.9351491122790792,0.651707279,0.7276417270398376,0.640285174,0.588028426114291,1.087962905,1.026376577208218,0.532328863,0.6301569757927707,0.079012156,0.0
r_0467,11.86206897,12.197866405986757,14.13329985,13.72862888621435,4.330381615,3.9617262055217,11.64825886,11.265565278862434,11.52787888,11.877387611836998,12.39639936,12.104829188840247,7.800579194,7.74900386851149,13.58691961,13.33596806207247,14.49891054,11.087033543494668,11.46789518,13.109127243494115,14.00175921,13.871630395276107,13.71930632,13.280711691961708,12.62069704,12.965597990441942,11.78699065,11.274866097523416,15.39047359,15.0691486222301,10.38605814,10.49899472951807,8.749751343,8.671335087063166,12.10463215,12.210966940318261,9.88217744,9.912540454411788,11.88516395,11.338157689470265,7.3919962,6.929301294139402,13.16833288,12.472809705593564,14.23468284,13.647302796495666,3.797537199,3.7930841717047623,11.88516395,11.338157722733895,12.50177364,12.270657306517915,11.60058979,10.960048728739165,10.83769112,10.353311939124325,14.08075067,13.455273573870256,10.92177321,10.347158623570088,6.11494076,5.518038943269813
