;ADH3 (YMR083W)_maximum;ADH3 (YMR083W)_minimum;ALD5 (YER073W)_maximum;ALD5 (YER073W)_minimum;ALD6 (YPL061W)_maximum;ALD6 (YPL061W)_minimum;COX5A (YNL052W)_maximum;COX5A (YNL052W)_minimum;CTP1 (YBR291C)_maximum;CTP1 (YBR291C)_minimum;DAL7 (YIR031C)_maximum;DAL7 (YIR031C)_minimum;FUM1 (YPL262W)_maximum;FUM1 (YPL262W)_minimum;GCV2 (YMR189W)_maximum;GCV2 (YMR189W)_minimum;GLY1 (YEL046C)_maximum;GLY1 (YEL046C)_minimum;GND2 (YGR256W)_maximum;GND2 (YGR256W)_minimum;GPD1 (YDL022W)_maximum;GPD1 (YDL022W)_minimum;ICL1 (YER065C)_maximum;ICL1 (YER065C)_minimum;IDP1 (YDL066W)_maximum;IDP1 (YDL066W)_minimum;IDP2 (YLR174W)_maximum;IDP2 (YLR174W)_minimum;LSC1 (YOR142W)_maximum;LSC1 (YOR142W)_minimum;MAE1 (YKL029C)_maximum;MAE1 (YKL029C)_minimum;MDH1 (YKL085W)_maximum;MDH1 (YKL085W)_minimum;MDH3 (YDL078C)_maximum;MDH3 (YDL078C)_minimum;OAC1 (YKL120W)_maximum;OAC1 (YKL120W)_minimum;PCK1 (YKR097W)_maximum;PCK1 (YKR097W)_minimum;PDA1 (YER178W)_maximum;PDA1 (YER178W)_minimum;PGM1 (YKL127W)_maximum;PGM1 (YKL127W)_minimum;PGM2 (YMR105C)_maximum;PGM2 (YMR105C)_minimum;RPE1 (YJL121C)_maximum;RPE1 (YJL121C)_minimum;SDH1 (YKL148C)_maximum;SDH1 (YKL148C)_minimum;SER33 (YIL074C)_maximum;SER33 (YIL074C)_minimum;SFC1 (YJR095W)_maximum;SFC1 (YJR095W)_minimum;SOL3 (YHR163W)_maximum;SOL3 (YHR163W)_minimum;SOL4 (YGR248W)_maximum;SOL4 (YGR248W)_minimum;TAL1 (YLR354C)_maximum;TAL1 (YLR354C)_minimum;ZWF1 (YNL241C)_maximum;ZWF1 (YNL241C)_minimum
r_0157;0.6258153282587892;0.5632337954330512;0.7040422442928869;0.6336380198622527;0.20419151693948673;0.18377236524505242;0.5780099906838602;0.5202089916153485;0.6037130993957782;0.5433417894550128;0.6214693884799914;0.5593224496320479;0.38856852333176717;0.3497116709968778;0.6862982427889082;0.617668418509358;0.5693181111258114;0.512386300011894;0.6736206658338847;0.6062585992512372;0.7127341238493075;0.6414607114661115;0.6823125453944479;0.6140812908547895;0.6510107228739713;0.5859096505865544;0.5822308266503158;0.5240077439853272;0.7735772807650136;0.6962195526888133;0.5324167952257635;0.4791751157009733;0.4333167327954244;0.38998505951510964;0.6258153282593288;0.563233795433116;0.5084749542113123;0.45762745879116207;0.5823559304631261;0.5241203374175183;0.3440921362917608;0.3096829226598132;0.6388531475983159;0.5749678328380453;0.6996963045132112;0.6297266740609545;0.19983278602037483;0.1798495074176651;0.5823559304637762;0.5241203374174176;0.6301612680388929;0.5671451412356066;0.5604882157860522;0.504439394209055;0.5302046531088701;0.47718418779781907;0.6910044249537869;0.6219039824570493;0.5302046531108523;0.4771841877984375;0.2824510614623366;0.2542059553163395
r_0158;0.8639999999971348;0.0;0.9720000000237949;0.0;0.2787832699689453;0.0;0.7980000000012184;0.0;0.8342147022048956;0.0;0.8579999999993492;0.0;0.5460000000199977;0.0;0.9601328527482719;0.0;0.7860000000268591;0.0;0.929999999987923;0.0;0.9839999999850961;0.0;0.9420000000030705;0.0;0.8961038961042951;0.0;0.8017190894936629;0.0;1.0679999999789092;0.0;0.7500000000340741;0.0;0.6036574861829265;0.0;0.864000000002999;0.0;0.7019999999868217;0.0;0.8039999999889489;0.0;0.4842105263562894;0.0;0.8820000000062258;0.0;0.9660000000130142;0.0;0.275397440549862;0.0;0.8039999999993696;0.0;0.8699999999911625;0.0;0.773999999975098;0.0;0.7320000000018021;0.0;0.954000000019607;0.0;0.7320000000312759;0.0;0.3851851851814147;0.0
r_0159;18.95966349580892;0.0;21.329621433289937;0.0;6.196225653452827;0.0;17.511355867596997;0.0;18.26857142897567;0.0;18.827999165840815;0.0;11.981078293620973;0.0;20.11428571412371;0.0;17.248027208199062;0.0;20.407971123536576;0.0;21.59295009194871;0.0;20.671299783573716;0.0;19.714285715018228;0.0;17.37625017429922;0.0;23.436250710983654;0.0;16.48948092762616;0.0;13.142857143014586;0.0;18.959663495535825;0.0;15.40472659073257;0.0;17.643020197431447;0.0;10.514285715165174;0.0;19.354656485350358;0.0;21.197957102144393;0.0;6.045714286015216;0.0;17.64302019731566;0.0;19.091327825605205;0.0;16.970140395405128;0.0;16.06304823942711;0.0;20.934628443313905;0.0;16.054733621653384;0.0;8.567712261211796;0.0
r_0160;18.95966349580892;0.0;21.329621433289937;0.0;6.196225653766961;0.0;17.511355867548748;0.0;18.268571428757465;0.0;18.82799916591829;0.0;11.98107829361645;0.0;20.11428571412356;0.0;17.24802720850582;0.0;20.407971123536573;0.0;21.592950091948815;0.0;20.671299783617556;0.0;19.7142857150182;0.0;17.376250174442642;0.0;23.436250711089674;0.0;16.489480927626158;0.0;13.142857142916137;0.0;18.95966349574175;0.0;15.40472659044258;0.0;17.643020197431447;0.0;10.514285715165174;0.0;19.354656485376083;0.0;21.197957102300013;0.0;6.045714286096341;0.0;17.643020197315813;0.0;19.091327825596814;0.0;16.97014039536051;0.0;16.06304823942711;0.0;20.934628443313883;0.0;16.054733621794625;0.0;8.567712261211783;0.0
r_0161;18.95966349580892;0.0;21.329621433289937;0.0;6.196225653766961;0.0;17.511355867548748;0.0;18.268571428757465;0.0;18.82799916591829;0.0;11.98107829361063;0.0;20.11428571412356;0.0;17.248027208505842;0.0;20.407971123536573;0.0;21.592950091948786;0.0;20.671299783617556;0.0;19.7142857150182;0.0;17.376250174442642;0.0;23.436250711089674;0.0;16.489480927626158;0.0;13.14285714291615;0.0;18.95966349574175;0.0;15.404726590442586;0.0;17.643020197431447;0.0;10.514285715165174;0.0;19.354656485376083;0.0;21.19795710230001;0.0;6.045714286096341;0.0;17.643020197315835;0.0;19.091327825597173;0.0;16.97014039536051;0.0;16.063048239427115;0.0;20.934628443313876;0.0;16.054733621794625;0.0;8.567712261211783;0.0
r_0162;0.6734230815276265;0.0;0.757600966735082;0.0;0.21784478293149787;0.0;0.6219810405733778;0.0;0.6447731092502696;0.0;0.6687465323483465;0.0;0.42554184534366707;0.0;0.7493076394733758;0.0;0.6126279422414478;0.0;0.7248651224625479;0.0;0.7669540650551678;0.0;0.7342182208318623;0.0;0.6993243243503598;0.0;0.6275218697127314;0.0;0.8324257535907376;0.0;0.6890331387247914;0.0;0.4709897610942271;0.0;0.6734230815252042;0.0;0.5471562537450907;0.0;0.6266575897527931;0.0;0.3754261483331019;0.0;0.6874527290575015;0.0;0.7529244175170487;0.0;0.21470090925506105;0.0;0.6266575897505687;0.0;0.6780996307035136;0.0;0.6040010665208296;0.0;0.570538999640054;0.0;0.7435713191878983;0.0;0.570538999638142;0.0;0.3029126213562733;0.0
r_0163;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0
r_0164;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
r_0165;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;61.66939105626651;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0;1000.0;0.0
r_0166;1.1232000000089164;0.0;1.2636000000382521;0.0;0.3666000000261404;0.0;1.0374000000009216;0.0;1.0844791128530986;0.0;1.1154000000053361;0.0;0.7098000000037092;0.0;1.2464882649464541;0.0;1.0218000000406224;0.0;1.2089999999840746;0.0;1.27919999997946;0.0;1.2246000000085524;0.0;1.16296753185465;0.0;1.0398534725348523;0.0;1.3884000000674257;0.0;0.9750000000445406;0.0;0.7847547320352454;0.0;1.1232000000042421;0.0;0.9126000000135789;0.0;1.045200000005039;0.0;0.6316614956780857;0.0;1.1466000000053176;0.0;1.2557999999684413;0.0;0.3540824235723566;0.0;1.0452000000008685;0.0;1.1310000000030629;0.0;1.006200000044614;0.0;0.9516000000203058;0.0;1.240200000010873;0.0;0.9516000000193829;0.0;0.49289286954813;0.0
r_0167;1.1232000000089157;0.0;1.2636000000376102;0.0;0.36660000002401344;0.0;1.03740000000092;0.0;1.0844791128530873;0.0;1.1154000000053303;0.0;0.7098000000128586;0.0;1.246488264946495;0.0;1.0218000000406298;0.0;1.2089999999840735;0.0;1.2791999999794585;0.0;1.2246000000085866;0.0;1.1629675318546506;0.0;1.0398534725359123;0.0;1.38840000006776;0.0;0.9750000000445395;0.0;0.784754732035245;0.0;1.1232000000043108;0.0;0.9125999999935437;0.0;1.0452000000050978;0.0;0.6316614956780858;0.0;1.1466000000053176;0.0;1.2557999999684413;0.0;0.35408242357235714;0.0;1.0452000000008674;0.0;1.1310000000030622;0.0;1.0062000000447164;0.0;0.9516000000160784;0.0;1.2402000000108615;0.0;0.9516000000182577;0.0;0.49289286954813;0.0
r_0168;1.1066009852304592;0.0;1.2449261084117527;0.0;0.3611822660335108;0.0;1.0220689655181485;0.0;1.0684523279340776;0.0;1.0989162561628918;0.0;0.6993103448401663;0.0;1.23136622360399;0.0;1.0066995074291851;0.0;1.1911330049104174;0.0;1.2602955664822262;0.0;1.2065024630626473;0.0;1.145948494803119;0.0;1.024636104645491;0.0;1.3678817734657656;0.0;0.9605911330488079;0.0;0.7731573714632953;0.0;1.1066009852260001;0.0;0.8991133004862515;0.0;1.0297536945863184;0.0;0.6223265967271777;0.0;1.1296551724190331;0.0;1.2372413792794847;0.0;0.3439492165758908;0.0;1.029753694582137;0.0;1.1142857142887317;0.0;0.99133004930514;0.0;0.9375369458297578;0.0;1.221871921192974;0.0;0.9375369458307959;0.0;0.4781796495616181;0.0
r_0169;0.8205300653566706;0.0;0.923096323545546;0.0;0.26781160814651156;0.0;0.7578506853588265;0.0;0.7849064749238616;0.0;0.8148319399001628;0.0;0.5185000154443762;0.0;0.9122006045758646;0.0;0.7464544344786608;0.0;0.8832094453305827;0.0;0.9344925744108687;0.0;0.8946056962562007;0.0;0.855289228524708;0.0;0.7646018897951579;0.0;1.0142663308294377;0.0;0.8395500865044858;0.0;0.5756147178742614;0.0;0.8205300653514813;0.0;0.6666806780923269;0.0;0.7635488108155467;0.0;0.4594746051228808;0.0;0.8376244417154973;0.0;0.9173981980419452;0.0;0.26241222241926715;0.0;0.763548810812584;0.0;0.826228190796292;0.0;0.7359430470698622;0.0;0.695171305383356;0.0;0.9060019471653928;0.0;0.6951713053800862;0.0;0.36705882354043284;0.0
r_0170;0.8205300653566706;0.0;0.9230963235469564;0.0;0.26781160814859767;0.0;0.7578506853588264;0.0;0.7849064749238537;0.0;0.8148319399001598;0.0;0.5185000154443762;0.0;0.9122006045758646;0.0;0.7464544344786649;0.0;0.8832094453305824;0.0;0.934492574410868;0.0;0.8946056962562019;0.0;0.8552892285248357;0.0;0.7646018897961381;0.0;1.0142663308293107;0.0;0.8395500865044854;0.0;0.5756147178742613;0.0;0.8205300653514854;0.0;0.6666806780923269;0.0;0.7635488108155686;0.0;0.45947460512288085;0.0;0.8376244417154973;0.0;0.9173981980419453;0.0;0.26241222241908263;0.0;0.7635488108125861;0.0;0.8262281907964296;0.0;0.7359430470699693;0.0;0.6951713053833324;0.0;0.9060019471653864;0.0;0.6951713053802671;0.0;0.36705882354043284;0.0
r_0171;0.8116647945424923;0.0;0.9131228938788456;0.0;0.26491808536900824;0.0;0.7496626227318998;0.0;0.7764766917802888;0.0;0.8060282334621484;0.0;0.5128979744611838;0.0;0.9041075700612765;0.0;0.7383895006127454;0.0;0.8736669663649508;0.0;0.9243960159838596;0.0;0.8849400884935542;0.0;0.8460484085287686;0.0;0.7563408849831246;0.0;1.0033078710720174;0.0;0.8304793172625401;0.0;0.569350470642256;0.0;0.8116647945385481;0.0;0.6594776455559155;0.0;0.7552991838079955;0.0;0.45664416607693353;0.0;0.8285744777593879;0.0;0.9074863327565488;0.0;0.2593859614516091;0.0;0.7552991838050077;0.0;0.8173013556017494;0.0;0.7279916816152175;0.0;0.6876604509487481;0.0;0.8962132106413944;0.0;0.6876604509404983;0.0;0.3593050824875969;0.0
r_0172;0.6549271137078312;0.0;0.7367930029332727;0.0;0.2137609329578836;0.0;0.6048979591842164;0.0;0.6323493369406479;0.0;0.6503790087457594;0.0;0.4138775510278538;0.0;0.7272244739197639;0.0;0.5958017492936892;0.0;0.7049562682408712;0.0;0.7458892128154148;0.0;0.714052478139188;0.0;0.6809259172016302;0.0;0.6088417433327188;0.0;0.8095626822563444;0.0;0.5685131195595027;0.0;0.4575829341313376;0.0;0.6549271137029293;0.0;0.5321282798796269;0.0;0.6094460641423906;0.0;0.36831574092016023;0.0;0.6685714285745312;0.0;0.7322448979393271;0.0;0.20945720830940046;0.0;0.6094460641404478;0.0;0.659475218652592;0.0;0.586705539382298;0.0;0.5548688046712582;0.0;0.7231486880650855;0.0;0.5548688046793541;0.0;0.28906499117316803;0.0
r_0173;17.576465852631323;0.0;19.773524084239895;0.0;0.0;0.0;16.233819155808703;0.0;17.01045997096106;0.0;17.454407061861644;0.0;4.075078870566498;0.0;21.13235916948421;0.0;15.989701574580767;0.0;18.9191125500431;0.0;20.017641665607226;0.0;15.537147818227686;0.0;18.485305421124984;0.0;15.585284937453466;0.0;21.726464734564352;0.0;14.896951942071171;0.0;8.614641568007817;0.0;17.57646585283269;0.0;14.280878504904747;0.0;16.35587794620432;0.0;10.45912745276939;0.0;17.942642224590234;0.0;19.6514652934313;0.0;5.597919784723279;0.0;16.355877946131983;0.0;17.698524643174324;0.0;13.516542060186401;0.0;14.891172458157062;0.0;19.407347712585583;0.0;14.884705533339996;0.0;7.941254957547139;0.0
r_0174;15.077476061003734;0.0;16.962160568454188;0.0;4.917007363528705;0.0;13.925724417460073;0.0;14.577270580054268;0.0;14.972771366149216;0.0;2.9990514545870397;0.0;15.043221244941167;0.0;13.716315027832854;0.0;16.229227704692274;0.0;17.171569958359527;0.0;15.856672033432634;0.0;15.787215668651966;0.0;13.061103216280035;0.0;18.637435686498915;0.0;12.935226911822198;0.0;3.4172559690197817;0.0;15.077476060999516;0.0;12.25044929940365;0.0;14.030429112062217;0.0;8.708169068463626;0.0;15.39159014567876;0.0;16.857455873643325;0.0;4.8013595917708916;0.0;14.030429112136211;0.0;15.182180755646788;0.0;13.10217466368094;0.0;12.773972774007776;0.0;16.648046484140014;0.0;12.771894119321429;0.0;6.809048441595622;0.0
r_0175;8.36862596232755;0.0;9.414704207624018;0.0;2.728468779997038;0.0;7.729355923541939;0.0;7.967263282502896;0.0;8.310510504264096;0.0;2.36697903344307;0.0;8.802741808676695;0.0;7.613125007550229;0.0;9.007896001012726;0.0;9.530935123672116;0.0;8.78353236967989;0.0;8.761027218831419;0.0;7.169349930361153;0.0;10.344551536806836;0.0;1.9517515173254714;0.0;2.440998105572128;0.0;8.368625962331325;0.0;6.79950859430547;0.0;7.787471381555773;0.0;2.7966212404291864;0.0;8.542972336604947;0.0;9.35658874948904;0.0;2.6735694102544167;0.0;7.7874713815030585;0.0;8.426741420277454;0.0;7.167133729509586;0.0;7.090085884806133;0.0;9.240357833461378;0.0;7.089136933737919;0.0;3.779243901354834;0.0
r_0176;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
r_0177;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
r_0178;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
r_0179;1.1906713781002007;0.0;1.3395053003688884;0.0;0.38862190814191416;0.0;1.0997173144996197;0.0;1.1496245012682471;0.0;1.1824028268679296;0.0;0.7524381625775591;0.0;1.3456407405610584;0.0;1.0831802120738434;0.0;1.2816254416742787;0.0;1.3560424028113789;0.0;1.2981625441594118;0.0;1.2320949725625059;0.0;1.1016629446680661;0.0;1.4718021201637688;0.0;1.0335689046266479;0.0;0.8318954756618298;0.0;1.1906713781044733;0.0;0.9674204946737707;0.0;1.1079858657180255;0.0;0.6344827586762493;0.0;1.2154770318343198;0.0;1.331236749101064;0.0;0.37808801159267574;0.0;1.1079858657166584;0.0;1.198939929301223;0.0;1.066643109533964;0.0;1.0087632509115692;0.0;1.314699646677926;0.0;1.008763250881733;0.0;0.528813559322058;0.0
r_0180;1.1906713781002016;0.0;1.3395053003688864;0.0;0.3886219081419117;0.0;1.099717314499621;0.0;1.1496245012682382;0.0;1.1824028268679325;0.0;0.7524381625775587;0.0;1.3456407405610569;0.0;1.0831802120738308;0.0;1.2816254416742778;0.0;1.3560424028113782;0.0;1.2981625441594118;0.0;1.2320949725625057;0.0;1.1016629446680744;0.0;1.4718021201638023;0.0;1.0335689046266523;0.0;0.8318954756618964;0.0;1.1906713781044573;0.0;0.96742049468125;0.0;1.107985865718024;0.0;0.6344827586693093;0.0;1.2154770318343302;0.0;1.3312367491010701;0.0;0.3780880115926759;0.0;1.1079858657166617;0.0;1.1989399293012046;0.0;1.066643109533966;0.0;1.008763250911569;0.0;1.3146996466781586;0.0;1.0087632508815572;0.0;0.5288135593220584;0.0
r_0181;1.1720347826168904;0.0;1.3185391304500693;0.0;0.38253913044925797;0.0;1.0825043478378864;0.0;1.1316303786396924;0.0;1.1638956521865198;0.0;0.740660869598084;0.0;1.3280342261985851;0.0;1.0662260870152807;0.0;1.2615652173698129;0.0;1.3348173912891121;0.0;1.2778434782508294;0.0;1.213009164037442;0.0;1.0845975978487792;0.0;1.4487652174134094;0.0;1.0173913043803227;0.0;0.8188745029993362;0.0;1.1720347826210833;0.0;0.9522782608515221;0.0;1.0906434782546124;0.0;0.6290598291080343;0.0;1.1964521739447493;0.0;1.310399999984708;0.0;0.36871356015218276;0.0;1.090643478253271;0.0;1.1801739130164928;0.0;1.0499478260803898;0.0;0.9929739130712152;0.0;1.2941217391649358;0.0;0.9929739130416755;0.0;0.5126085843351137;0.0
r_0182;1.5212641083671197;0.0;1.7114221219160295;0.0;0.49652370205039165;0.0;1.4050564334248898;0.0;1.468820468889018;0.0;1.5106997742827302;0.0;0.9613544018486413;0.0;1.695700026291713;0.0;1.3839277653132875;0.0;1.6374717832663261;0.0;1.7325507900479462;0.0;1.6586004514542383;0.0;1.5862068965896376;0.0;1.4156207675106804;0.0;1.8804514672973187;0.0;0.5482661668403801;0.0;1.057471264548549;0.0;1.521264108368232;0.0;1.2360270879747337;0.0;1.4156207674862402;0.0;0.845977011559081;0.0;1.552957110650022;0.0;1.7008577877905169;0.0;0.4864367816132879;0.0;1.4156207675015342;0.0;1.5318284424029094;0.0;1.3627990970569286;0.0;1.2888487585010102;0.0;1.6797291196695656;0.0;1.288848758462673;0.0;0.6857142857151195;0.0
r_0183;1.5212641083671163;0.0;1.711422121916027;0.0;0.4965237020503916;0.0;1.4050564334347917;0.0;1.4688204688890185;0.0;1.5106997742827302;0.0;0.9613544018486396;0.0;1.6957000262917126;0.0;1.383927765313286;0.0;1.637471783307171;0.0;1.7325507900479449;0.0;1.6586004514542618;0.0;1.5862068965896365;0.0;1.4156207675106784;0.0;1.880451467297317;0.0;0.5482661668403802;0.0;1.0574712645209814;0.0;1.5212641083682337;0.0;1.236027088015222;0.0;1.415620767486238;0.0;0.8459770115590824;0.0;1.5529571106500208;0.0;1.7008577877905187;0.0;0.4864367816084457;0.0;1.415620767501538;0.0;1.5318284424028967;0.0;1.362799097056943;0.0;1.2888487585010084;0.0;1.6797291196699338;0.0;1.2888487584626724;0.0;0.6857142857152031;0.0
r_0184;1.4909734513421122;0.0;1.6773451327628335;0.0;0.4866371681600088;0.0;1.3770796460433632;0.0;1.4395740436235296;0.0;1.4806194690425871;0.0;0.9422123894224517;0.0;1.6678364108362291;0.0;1.3563716814906763;0.0;1.6048672566475908;0.0;1.6980530973257528;0.0;1.625575221226166;0.0;1.5591998325099268;0.0;1.3874336283345825;0.0;1.8430088495856445;0.0;0.5436802974151356;0.0;1.0397134840463789;0.0;1.4909734513432025;0.0;1.2114159291877582;0.0;1.3874336283106288;0.0;0.8363636364277285;0.0;1.5220353982698227;0.0;1.6669911504392148;0.0;0.4746211209294091;0.0;1.387433628325619;0.0;1.5013274335940008;0.0;1.3356637168058199;0.0;1.2631858407432468;0.0;1.6462831858711877;0.0;1.263185840705674;0.0;0.6605780725976008;0.0
r_0185;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
r_0186;0.6596261208340034;0.0;0.7420793859276384;0.0;0.2152944049795735;0.0;0.609238014378653;0.0;0.6317354055395921;0.0;0.6550453838847317;0.0;0.4168234270609341;0.0;0.7316316643879145;0.0;0.6000765405100927;0.0;0.710014227306222;0.0;0.7512408598304481;0.0;0.7191757011784791;0.0;0.6865671641931498;0.0;0.6146653240915705;0.0;0.8153711771426749;0.0;0.674916362215914;0.0;0.46207344392164434;0.0;0.6596261208318935;0.0;0.5359462231757569;0.0;0.6138187513063756;0.0;0.3685433356110728;0.0;0.6733683316902291;0.0;0.7374986489742551;0.0;0.20941270950563068;0.0;0.6138187513293475;0.0;0.6642068577629615;0.0;0.591626410499797;0.0;0.558849907948703;0.0;0.7283371750942657;0.0;0.5588499079226206;0.0;0.29573459715840544;0.0
r_0187;0.6596261208483014;0.0;0.7420793859251695;0.0;0.21529440497946703;0.0;0.6092380143845486;0.0;0.631735405534626;0.0;0.6550453838847452;0.0;0.4168234270607543;0.0;0.7316316643839207;0.0;0.6000765405083714;0.0;0.7100142272720908;0.0;0.7512408598284506;0.0;0.7191757011814462;0.0;0.6865671641931339;0.0;0.614665324091704;0.0;0.8153711771535133;0.0;0.6749163622171716;0.0;0.4620734439206402;0.0;0.6596261208308709;0.0;0.5359462231757062;0.0;0.6138187513063497;0.0;0.3685433356110858;0.0;0.6733683316902291;0.0;0.7374986489729695;0.0;0.20941270951262253;0.0;0.6138187513223202;0.0;0.6642068577629778;0.0;0.5916264104894488;0.0;0.558849907948703;0.0;0.7283371750942034;0.0;0.5588499079225633;0.0;0.2957345971516714;0.0
r_0188;-1.7831276879606928e-13;0.0;2.016038939732586e-17;0.0;-7.858534971355265e-13;0.0;0.0;0.0;6.511805775336253e-15;0.0;5.2939150136063677e-14;0.0;5.256015119776825e-13;0.0;0.0;0.0;-1.0651682460296233e-12;0.0;-1.9818469193147213e-12;0.0;2.016038939732586e-17;0.0;0.0;0.0;-2.4293498464849396e-16;0.0;-1.1803518339669062e-16;0.0;-2.016038939732586e-17;0.0;0.0;0.0;0.0;0.0;6.277138842751379e-13;0.0;-1.008019469866293e-17;0.0;-3.591065531535263e-12;0.0;-5.040097349331465e-18;0.0;-1.008019469866293e-17;0.0;-6.535844486812126e-14;0.0;-3.1500608433321657e-18;0.0;0.0;0.0;-1.1496149603590605e-13;0.0;1.008019469866293e-17;0.0;0.0;0.0;-4.0320778794651705e-17;0.0;1.5120292047994395e-17;0.0;-4.031652024470435e-17;0.0
r_0189;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
r_0190;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
r_0191;5.434838709831253;0.0;6.114193548336344;0.0;1.7738709677999376;0.0;5.0196774194285725;0.0;5.247479578231212;0.0;5.397096774250919;0.0;1.189608938600408;0.0;5.823756647668828;0.0;4.944193548577577;0.0;5.849999999985687;0.0;6.189677419331027;0.0;5.925483870866848;0.0;5.683534873260715;0.0;5.05741935501357;0.0;6.718064516286851;0.0;4.717741935655858;0.0;3.789923344178146;0.0;5.434838709702455;0.0;4.415806451638029;0.0;5.057419354678526;0.0;3.0564265920076292;0.0;5.5480645162265425;0.0;6.0764516128562605;0.0;1.707007222960223;0.0;5.0574193548171955;0.0;5.472580645062784;0.0;4.868709677349714;0.0;4.604516129239957;0.0;6.0009677420466145;0.0;4.604516129023873;0.0;2.3731878903967565;0.0
