;ADH3_real_flux;ADH3_sim_flux;ALD5_real_flux;ALD5_sim_flux;ALD6_real_flux;ALD6_sim_flux;COX5A_real_flux;COX5A_sim_flux;CTP1_real_flux;CTP1_sim_flux;DAL7_real_flux;DAL7_sim_flux;FUM1_real_flux;FUM1_sim_flux;GND2_real_flux;GCV2_sim_flux;GCV2_real_flux;GLY1_sim_flux;GLY1_real_flux;GND2_sim_flux;GPD1_real_flux;GPD1_sim_flux;ICL1_real_flux;ICL1_sim_flux;IDP1_real_flux;IDP1_sim_flux;IDP2_real_flux;IDP2_sim_flux;LSC1_real_flux;LSC1_sim_flux;MAE1_real_flux;MAE1_sim_flux;MDH1_real_flux;MDH1_sim_flux;MDH3_real_flux;MDH3_sim_flux;OAC1_real_flux;OAC1_sim_flux;PCK1_real_flux;PCK1_sim_flux;PDA1_real_flux;PDA1_sim_flux;PGM1_real_flux;PGM1_sim_flux;PGM2_real_flux;PGM2_sim_flux;RPE1_real_flux;RPE1_sim_flux;SDH1_real_flux;SDH1_sim_flux;SER33_real_flux;SER33_sim_flux;SFC1_real_flux;SFC1_sim_flux;SOL3_real_flux;SOL3_sim_flux;SOL4_real_flux;SOL4_sim_flux;TAL1_real_flux;TAL1_sim_flux;ZWF1_real_flux;ZWF1_sim_flux
r_1054;-12.94201788;8.952771697154828;-14.83609995;10.071868159299186;-4.359118701;2.9071071803057866;-12.3255547;8.268879414733268;-12.48092577;8.70883510984091;-13.11124939;8.890599671480146;-8.323591;5.717819286033779;-14.31166329;10.09870790328699;-14.90132603;8.144535363383897;-12.04304651;9.636663979576381;-14.97848635;10.196212210648557;-14.40735818;9.761008030925742;-13.55913441;9.402135698081626;-12.22781308;8.26593172845464;-16.34127019;11.066620570094168;-11.15387621;7.741182857974272;-9.12174259;6.274027147835875;-13.00021798;8.95277169715482;-10.61604292;7.274127003938293;-12.4105939;8.331051440407961;-7.543047144;5.041245222797793;-13.55575456;9.139287774178895;-14.76734453;10.009696133624495;-4.019394561;2.8180401189684123;-12.4105939;8.331051440407963;-13.32377351;9.014943722829512;-11.92293962;8.049685593072045;-11.14159079;7.584987132311719;-14.67952879;9.88535208227513;-11.1491552;7.584987132311734;-6.11494076;4.0712800750479845
r_0486;24.60076628;17.643772865536498;28.06725264;19.849244473728575;8.000801181;5.744370549048883;21.50952234;16.295984660530202;23.55852148;17.101463808053897;24.62683353;17.521246665081385;15.06091557;11.273103863572883;27.11310651;19.837953828895863;27.73379817;16.050932259619984;22.84545246;18.991561070542776;28.18684259;20.094296874638793;27.12512156;19.23661347145297;25.6656192;18.463291939501204;22.80454579;16.354532408268344;30.42160629;21.80966368101039;20.73011097;15.197387934220515;17.04495723;12.32109627558663;24.5800545;17.64377286553647;19.9695106;14.335565453248384;23.33605442;16.418510860985336;13.49958437;9.902265534466364;24.62280033;18.011351466901857;27.77750622;19.72671827327344;7.625756798;5.595066007612275;23.33605442;16.41851086098533;24.32420855;17.7662990659916;22.36226913;15.836633188357213;21.10426044;14.948196455523952;27.57966038;19.48166587236324;21.05727225;14.948196455523986;11.26373288;7.994620944047214
r_0450;12.94201788;8.965845381478948;14.83609995;10.08657605416382;4.359118701;2.911372872314892;12.3255547;8.280954414838185;12.48092577;8.721447064402279;13.11124939;8.903582566329792;8.323591;5.696799622061556;14.31166329;10.113045114558815;14.90132603;0.0;12.04304651;9.650736348119704;14.97848635;10.211101684462138;14.40735818;9.775261978418012;13.55913441;9.415735730388505;12.22781308;8.16822502287691;16.34127019;0.0;11.15387621;7.752305386930177;9.12174259;6.283079412848198;13.00021798;8.91891575862065;10.61604292;0.0;12.4105939;8.34321722998735;7.543047144;0.0;13.55575456;9.152633826926433;14.76734453;10.024313239014656;4.019394561;2.7646561172337356;12.4105939;8.343217229987346;13.32377351;9.028108196628105;11.92293962;8.06139455204077;11.14159079;7.596063448197431;14.67952879;9.899787608716345;11.1491552;7.55630362883138;6.11494076;4.077180659210482
r_0452;-0.213537676;0.5123146886245533;-0.212569061;0.5763540247025456;-0.207105208;0.16715843975071898;-0.214152542;0.4731795387992388;-0.219368723;0.49422101787599937;-0.208956163;0.508756947731281;-0.211840053;0.0;-0.211552276;0.561828153898472;-0.20818029;0.4660640570127006;-0.209784691;0.5514498384499587;-0.209370228;0.5834695064890165;-0.212726094;0.558565320236516;-0.223896586;0.5329405348825929;-0.209390654;0.47663486526072973;-0.202979048;0.6332778789942346;-0.204165364;0.4358553271972596;-0.207877462;0.3547284924556877;-0.205013624;0.512314688624679;-0.21332112;0.41625568450753825;-0.214064053;0.47673727969235213;-0.198551241;0.2816860624878672;-0.209227731;0.5229879113041305;-0.20925995;0.5727962838094149;-0.246639302;0.16359022689894354;-0.214064053;0.4767372796924185;-0.202831136;0.5158724295178025;-0.209227068;0.323722258721606;-0.219017351;0.434044388973708;-0.208227333;0.5656808020228361;-0.222069326;0.4340443889735095;-0.209032159;0.23122448599562473
r_0302;0.900127714;1.3896810439263843;1.759542943;1.5633911744171887;0.267552182;0.0;0.716232666;1.2835248530708796;0.901615948;0.690112762162738;0.726847515;1.380030481121344;0.609166852;0.6380722002544258;0.711584928;1.181606309075116;1.484156135;0.0;0.797984829;1.4958372347818798;0.809431311;1.5826923000272757;0.517056726;0.0;0.854877875;0.0;0.615147664;1.2928976112426445;0.780838062;1.717800179297889;1.239645202;0.0;0.615675353;0.9622124873235038;1.228119891;0.0;0.0;1.1291158481901773;0.0;0.9563025650802264;0.0;0.764082538040632;0.0;1.4186327323415266;0.0;1.5537406116121362;0.0;0.0;0.0;1.2931754158759283;0.0;1.3993316067314254;0.0;1.2446161249992906;0.0;1.177368662215397;0.0;1.53443948600206;0.0;0.8706635294014082;0.0;0.627208807817625
r_0892;-24.60076628;17.643772865536498;-28.06725264;19.849244473728575;-8.000801181;5.744370549048883;-21.50952234;16.295984660530202;-23.55852148;17.101463808053897;-24.62683353;17.521246665081385;-15.06091557;11.273103863572883;-27.11310651;19.837953828895863;-27.73379817;16.050932259619984;-22.84545246;18.991561070542776;-28.18684259;20.094296874638793;-27.12512156;19.23661347145297;-25.6656192;18.463291939501204;-22.80454579;16.354532408268344;-30.42160629;21.80966368101039;-20.73011097;15.197387934220515;-17.04495723;12.32109627558663;-24.5800545;17.64377286553647;0.650170113;14.335565453248384;0.709791332;16.418510860985336;2.122313264;9.902265534466364;1.460589758;18.011351466901857;1.646044776;19.72671827327344;1.607285788;5.595066007612275;0.709791332;16.41851086098533;0.57937889;17.7662990659916;0.971053857;15.836633188357213;1.687167153;14.948196455523952;0.76715333;19.48166587236324;0.933966208;14.948196455523986;3.730573934;7.994620944047214
r_0893;-24.60076628;8.380179195804763;-28.06725264;9.4277015952804;-8.000801181;2.734291462466018;-21.50952234;7.740026618347354;-23.55852148;8.084212270494433;-24.62683353;8.321983506945028;-15.06091557;5.5213328614347965;-27.11310651;18.91618121422335;-27.73379817;7.623635240627889;-22.84545246;9.020331773262118;-28.18684259;9.544092972999895;-27.12512156;9.136723150981556;-25.6656192;8.717566140871465;-22.80454579;7.7965470648063295;-30.42160629;10.358832617036434;-20.73011097;7.316320419286287;-17.04495723;5.80245799655719;-24.5800545;8.380179195804685;-19.9695106;6.808895596591315;-23.33605442;7.798222307207169;-13.49958437;4.607669190841601;-24.62280033;8.554766262384083;-27.77750622;9.369505906420592;-7.625756798;2.6759244787140295;-23.33605442;7.798222307207141;-24.32420855;8.4383748846645;-22.36226913;7.505395718727753;-21.10426044;7.099874040890075;-27.57966038;9.253114528701154;-21.05727225;7.099874040890177;-11.26373288;3.7822507730609978
r_0889;1.808429119;0.19803705804095806;1.262192366;0.2227916902960585;0.110984609;0.11131633480215708;1.145562404;0.1829092272184325;1.621649173;0.0;1.244738866;0.1966618006934393;0.889930942;0.122956711560748;1.256154901;0.0;0.788893731;0.1801587125234052;1.021822083;0.21316488886351248;1.639899823;0.22554220499107736;1.22750081;0.21591540355855598;1.605842023;0.0;0.842571963;0.3828708215097625;1.628688346;0.24479580785617827;1.351008128;0.35530540680774025;0.701213447;0.0;1.540054496;0.19803705804099447;-19.9695106;0.16090510965830074;-23.33605442;0.18428448456591262;-13.49958437;0.0;-24.62280033;0.20216283008345126;-27.77750622;0.22141643294857705;-7.625756798;0.19095616836718188;-23.33605442;0.18428448456592506;-24.32420855;0.1994123153884697;-22.36226913;0.09248563524577313;-21.10426044;0.16778139639584833;-27.57966038;0.21866591825353154;-21.05727225;0.16778139639579825;-11.26373288;0.0
r_1049;-0.594636015;0.04692962285829938;-0.411916123;0.052795825715593436;-0.03468269;0.030879116831303302;-0.376047766;0.043344721112165696;-0.532152835;-0.018408775633228902;-0.407914424;0.04660372269956503;-0.291913566;0.029137110098754082;-0.411970221;-0.020927010498241472;-0.254995953;0.042692920794699774;-0.334250249;0.050514524604427125;-0.538953027;0.05344762603306841;-0.401024311;0.05116632492189532;-0.527067562;-0.019851002643840043;-0.27351028;0.10986988165807438;-0.534155391;0.05801022825539448;-0.441544233;0.16447503083733733;-0.227770042;-0.013212949251726808;-0.505177112;0.04692962285828983;1.246244439;0.03813031857236038;0.936146144;0.043670621270913645;0.306851918;-0.010492260215136717;0.76683465;0.0479073233345223;1.00625;0.05246992555684726;0.414212417;0.05755863703691506;0.936146144;0.043670621270907095;1.391673917;0.04725552301703517;0.651707279;0.01373780807480146;0.640285174;0.0397598193660495;1.087962905;0.05181812523938195;0.532328863;0.03975981936606665;0.079012156;-0.008612664232485467
r_1048;0.594636015;0.04692962285829938;0.411916123;0.052795825715593436;0.03468269;0.030879116831303302;0.376047766;0.043344721112165696;0.532152835;-0.018408775633228902;0.407914424;0.04660372269956503;0.291913566;0.0;0.411970221;-0.020927010498241472;0.254995953;-8.113735863745166;0.334250249;0.050514524604427125;0.538953027;0.05344762603306841;0.401024311;0.05116632492189532;0.527067562;-0.019851002643840043;0.27351028;0.0;0.534155391;-11.024770868294976;0.441544233;0.16447503083733733;0.227770042;-0.013212949251726808;0.505177112;0.0;-0.409290762;-7.246619053879279;-0.306244745;0.043670621270913645;-0.098800618;-5.058925788835972;-0.247269136;0.0479073233345223;-0.326405473;0.05246992555684726;-0.134530528;0.0;-0.306244745;0.043670621270907095;-0.457097918;0.04725552301703517;-0.210228155;0.01373780807480146;-0.205394262;0.0397598193660495;-0.354683877;0.05181812523938195;-0.170005226;0.0;-0.023003539;-0.008612664232485467
r_1050;0.485312899;-0.31358256384394767;0.290883978;-0.3527803843244362;-0.00495467;-0.08674908313706825;0.300223421;-0.2896283402169887;0.419844446;-0.3661885754804811;0.306935608;-0.3114049071505841;0.23109824;-0.1947047833539201;0.31277346;-0.4162814690178851;0.147419536;-0.2852730268302599;0.241904835;-0.33753678747091026;0.438775884;-0.3571356977111586;0.287027553;-0.34189210085763744;0.411369804;-0.3948774500186609;0.168314019;-0.22553466821926166;0.415670013;-0.38762289141821515;0.326273836;-0.3290572352357124;0.144221205;-0.2628328554154509;0.390408719;-0.313582563843954;0.409290762;-0.2547858331232131;0.306244745;-0.29180599691034237;0.098800618;-0.20871273018386383;0.247269136;-0.3201155339240239;0.326405473;-0.35060272763108125;0.134530528;-0.05755863703691506;0.306244745;-0.29180599691034736;0.457097918;-0.31576022053731;0.210228155;-0.30914151937189366;0.205394262;-0.26567411659001783;0.354683877;-0.3462474142443518;0.170005226;-0.2656741165900053;0.023003539;-0.17132368329220893
r_0466;1.808429119;0.19803705804095806;1.262192366;0.2227916902960585;0.110984609;0.11131633480215708;1.145562404;0.1829092272184325;1.621649173;0.0;1.244738866;0.1966618006934393;0.889930942;0.122956711560748;1.256154901;0.0;0.788893731;0.1801587125234052;1.021822083;0.21316488886351248;1.639899823;0.22554220499107736;1.22750081;0.21591540355855598;1.605842023;0.0;0.842571963;0.3828708215097625;1.628688346;0.24479580785617827;1.351008128;0.35530540680774025;0.701213447;0.0;1.540054496;0.19803705804099447;1.246244439;0.16090510965830074;0.936146144;0.18428448456591262;0.306851918;0.0;0.76683465;0.20216283008345126;1.00625;0.22141643294857705;0.414212417;0.19095616836718188;0.936146144;0.18428448456592506;1.391673917;0.1994123153884697;0.651707279;0.09248563524577313;0.640285174;0.16778139639584833;1.087962905;0.21866591825353154;0.532328863;0.16778139639579825;0.079012156;0.0
r_0467;11.86206897;10.33508440210963;14.13329985;11.626969952373331;4.330381615;3.326995492324833;11.64825886;9.545598788059586;11.52787888;10.169689918323968;12.39639936;10.263312982650534;7.800579194;6.576099725257314;13.58691961;11.75940085335854;14.49891054;9.402055949141385;11.46789518;11.124570016159664;14.00175921;11.770512791291516;13.71930632;11.26811285507785;12.62069704;10.977440500707983;11.78699065;9.41955688016538;15.39047359;12.775312663718854;10.38605814;8.854920458972737;8.749751343;7.322559697375931;12.10463215;10.335084402109628;9.88217744;8.397256076714072;11.88516395;9.617370207518677;7.3919962;5.8738735894273795;13.16833288;10.550398660486914;14.23468284;11.555198532914236;3.797537199;3.1742880228098853;11.88516395;9.617370207518682;12.50177364;10.406855821568726;11.60058979;9.344288464721553;10.83769112;8.756113174009542;14.08075067;11.411655693996046;10.92177321;8.756113174009542;6.11494076;4.754750405098713
r_0886;12.94201788;8.965845381478948;14.83609995;10.08657605416382;4.359118701;2.911372872314892;12.3255547;8.280954414838185;12.48092577;8.721447064402279;13.11124939;8.903582566329792;8.323591;5.696799622061556;14.31166329;10.113045114558815;14.90132603;0.0;12.04304651;9.650736348119704;14.97848635;10.211101684462138;14.40735818;9.775261978418012;13.55913441;9.415735730388505;12.22781308;8.16822502287691;16.34127019;0.0;11.15387621;7.752305386930177;9.12174259;6.283079412848198;13.00021798;8.91891575862065;10.61604292;0.0;12.4105939;8.34321722998735;7.543047144;0.0;13.55575456;9.152633826926433;14.76734453;10.024313239014656;4.019394561;2.7646561172337356;12.4105939;8.343217229987346;13.32377351;9.028108196628105;11.92293962;8.06139455204077;11.14159079;7.596063448197431;14.67952879;9.899787608716345;11.1491552;7.55630362883138;6.11494076;4.077180659210482
r_0959;21.21629539;0.24809229650046674;23.65971029;0.27910383356302626;6.899173337;0.08094774972883745;19.13147849;0.22914080162890038;20.04055593;0.2393302984008105;21.66403257;0.24636943333032532;12.84134784;0.1540404220663773;24.21926825;0.27206956980582314;24.21440456;0.22569507528861749;19.91421387;0.2670437913720316;24.88597192;0.2825495599033102;24.46022683;0.2704895177123143;22.13089261;0.25808051990895675;19.89192132;0.23081406982921016;27.13472592;0.30666964428529914;16.87700748;0.21106626740806286;14.44923658;0.1717799787543307;20.60010632;0.24809229650046466;17.54741041;0.20157499090662773;20.49186441;0.23086366479904438;11.08259006;1.4299108137388683;20.59646492;0.25326088601089475;23.43691632;0.2773809703928826;4.526713355;0.0792198154328638;20.49186441;0.23086366479904333;21.69295608;0.24981515967060833;19.03909393;0.22219463528131972;17.12616286;0.21018930675733782;24.31640739;0.2739352440526005;17.5892597;0.210189306757341;6.33120703;0.11197222139344234
