;ADH3_real_flux;ADH3_sim_flux;ADH3_abs_error;ADH3_rel_error;ALD5_real_flux;ALD5_sim_flux;ALD5_abs_error;ALD5_rel_error;ALD6_real_flux;ALD6_sim_flux;ALD6_abs_error;ALD6_rel_error;COX5A_real_flux;COX5A_sim_flux;COX5A_abs_error;COX5A_rel_error;CTP1_real_flux;CTP1_sim_flux;CTP1_abs_error;CTP1_rel_error;DAL7_real_flux;DAL7_sim_flux;DAL7_abs_error;DAL7_rel_error;FUM1_real_flux;FUM1_sim_flux;FUM1_abs_error;FUM1_rel_error;GND2_real_flux;GCV2_sim_flux;GND2_abs_error;GND2_rel_error;GCV2_real_flux;GLY1_sim_flux;GCV2_abs_error;GCV2_rel_error;GLY1_real_flux;GND2_sim_flux;GLY1_abs_error;GLY1_rel_error;GPD1_real_flux;GPD1_sim_flux;GPD1_abs_error;GPD1_rel_error;ICL1_real_flux;ICL1_sim_flux;ICL1_abs_error;ICL1_rel_error;IDP1_real_flux;IDP1_sim_flux;IDP1_abs_error;IDP1_rel_error;IDP2_real_flux;IDP2_sim_flux;IDP2_abs_error;IDP2_rel_error;LSC1_real_flux;LSC1_sim_flux;LSC1_abs_error;LSC1_rel_error;MAE1_real_flux;MAE1_sim_flux;MAE1_abs_error;MAE1_rel_error;MDH1_real_flux;MDH1_sim_flux;MDH1_abs_error;MDH1_rel_error;MDH3_real_flux;MDH3_sim_flux;MDH3_abs_error;MDH3_rel_error;OAC1_real_flux;OAC1_sim_flux;OAC1_abs_error;OAC1_rel_error;PCK1_real_flux;PCK1_sim_flux;PCK1_abs_error;PCK1_rel_error;PDA1_real_flux;PDA1_sim_flux;PDA1_abs_error;PDA1_rel_error;PGM1_real_flux;PGM1_sim_flux;PGM1_abs_error;PGM1_rel_error;PGM2_real_flux;PGM2_sim_flux;PGM2_abs_error;PGM2_rel_error;RPE1_real_flux;RPE1_sim_flux;RPE1_abs_error;RPE1_rel_error;SDH1_real_flux;SDH1_sim_flux;SDH1_abs_error;SDH1_rel_error;SER33_real_flux;SER33_sim_flux;SER33_abs_error;SER33_rel_error;SFC1_real_flux;SFC1_sim_flux;SFC1_abs_error;SFC1_rel_error;SOL3_real_flux;SOL3_sim_flux;SOL3_abs_error;SOL3_rel_error;SOL4_real_flux;SOL4_sim_flux;SOL4_abs_error;SOL4_rel_error;TAL1_real_flux;TAL1_sim_flux;TAL1_abs_error;TAL1_rel_error;ZWF1_real_flux;ZWF1_sim_flux;ZWF1_abs_error;ZWF1_rel_error
r_1054;-12.94201788;12.23274220166547;25.174760081665468;194.5195897200033;-14.83609995;13.726545146792516;28.562645096792515;192.52125014696006;-4.359118701;4.002184962592671;8.361303663592672;191.81179126126008;-12.3255547;11.301338287127093;23.626892987127093;191.69030167159207;-12.48092577;11.761310405478032;24.242236175478034;194.23427894866833;-13.11124939;12.196548077020909;25.307797467020908;193.02353814063872;-8.323591;7.654180160304794;15.977771160304794;191.957667793922;-14.31166329;13.620533002256737;27.932196292256737;195.17085978241133;-14.90132603;11.184801467727544;26.086127497727546;175.05910175517144;-12.04304651;13.287297457392338;25.330343967392338;210.33169594055101;-14.97848635;14.051045103986354;29.029531453986355;193.80817778016905;-14.40735818;13.445659284492297;27.853017464492297;193.32494629832476;-13.55913441;12.810856551413337;26.369990961413336;194.4813744302527;-12.22781308;11.368751785746374;23.596564865746373;192.97453037077642;-16.34127019;15.437249313912824;31.778519503912825;194.46786653928294;-11.15387621;10.519096588978188;21.672972798978186;194.30888769903416;-9.12174259;8.50125653223165;17.62299912223165;193.1977245395131;-13.00021798;12.156063093787122;25.15628107378712;193.5066097544552;-10.61604292;9.928719428302252;20.54476234830225;193.52561498783248;-12.4105939;11.59661495030968;24.00720885030968;193.44125707239263;-7.543047144;6.5132245302441465;14.056271674244147;186.3473925842422;-13.55575456;12.365722513394852;25.921477073394854;191.2212039445103;-14.76734453;13.621804520920433;28.389149050920434;192.24274881138993;-4.019394561;3.5915539535019505;7.610948514501951;189.35559569967657;-12.4105939;11.457198337643472;23.86779223764347;192.3178892965265;-13.32377351;12.38744044707631;25.71121395707631;192.9724633774288;-11.92293962;10.970549468361815;22.893489088361815;192.0121196450529;-11.14159079;10.252592056927988;21.39418284692799;192.02089944041097;-14.67952879;13.58427042479785;28.26379921479785;192.5388724606183;-11.1491552;10.288608015200088;21.437763215200086;192.28150322277412;-6.11494076;5.133621802215298;11.248562562215298;183.95211014628535
r_0486;24.60076628;24.633042490612702;0.03227621061270369;0.1312000213543905;28.06725264;27.624840513589493;0.4424121264105061;1.5762573276587932;8.000801181;8.071914558121309;0.07111337712130883;0.888828199983099;21.50952234;22.75887901336807;1.2493566733680694;5.80838873880855;23.55852148;23.617977947727756;0.059456467727756035;0.2523777554471387;24.62683353;24.582635621121486;0.04419790887851249;0.17947053089334988;15.06091557;15.365112415306832;0.3041968453068318;2.019776579272277;27.11310651;27.540084500684852;0.42697799068485054;1.5748029113793;27.73379817;22.54881010783195;5.184988062168049;18.695557061407897;22.84545246;26.81197049674883;3.9665180367488304;17.362396493104214;28.18684259;28.34955899567991;0.16271640567990886;0.5772778741015733;27.12512156;27.1255443785423;0.0004228185423009734;0.0015587710505396658;25.6656192;25.70261123809089;0.036992038090890134;0.1441307057609977;22.80454579;22.923008842608418;0.11846305260841916;0.5194712216560187;30.42160629;31.23173392677231;0.8101276367723109;2.663000858829111;20.73011097;21.153173064082342;0.4230620940823435;2.0408095967001163;17.04495723;17.028068057630968;0.016889172369033645;0.09908603548331486;24.5800545;24.443283495336544;0.13677100466345493;0.5564308438105983;19.9695106;19.988650525705015;0.01913992570501577;0.09584574248412361;23.33605442;23.450441448357367;0.11438702835736692;0.49017295854149334;13.49958437;12.935728933050456;0.5638554369495452;4.17683553430427;24.62280033;24.844641031081387;0.22184070108138698;0.9009564229422762;27.77750622;27.404800557262522;0.3727056627374772;1.341753502944503;7.625756798;7.159798109011673;0.4659586889883274;6.110327162682842;23.33605442;23.10542500055569;0.23062941944430904;0.9882965444520464;24.32420855;24.976713340735337;0.6525047907353354;2.6825324630565848;22.36226913;22.08071465146958;0.2815544785304205;1.2590604150841846;21.10426044;20.594326692557022;0.5099337474429788;2.4162597352924764;27.57966038;27.390240930230476;0.18941944976952385;0.6868084927792858;21.05727225;20.683455941572443;0.373816308427557;1.775236146398577;11.26373288;10.183869882740346;1.079862997259653;9.587079245967105
r_0450;12.94201788;0.0;12.94201788;100.0;14.83609995;0.0;14.83609995;100.0;4.359118701;3.9018850465983883;0.45723365440161157;10.489130619377725;12.3255547;0.0;12.3255547;100.0;12.48092577;11.765797933104741;0.7151278368952596;5.729765965071191;13.11124939;0.0;13.11124939;100.0;8.323591;7.525237928085939;0.798353071914061;9.59145003537609;14.31166329;13.625102043428347;0.6865612465716531;4.797214919466241;14.90132603;10.91537446593022;3.9859515640697794;26.748972246128215;12.04304651;0.0;12.04304651;100.0;14.97848635;0.0;14.97848635;100.0;14.40735818;13.106447686159978;1.3009104938400213;9.029486721902416;13.55913441;12.620392471906246;0.9387419380937541;6.923317593204343;12.22781308;0.0;12.22781308;100.0;16.34127019;14.975786966198589;1.3654832238014105;8.356040919248828;11.15387621;0.0;11.15387621;100.0;9.12174259;8.504491920557248;0.6172506694427522;6.766806488482067;13.00021798;11.915104194047595;1.0851137859524052;8.346889164641569;10.61604292;0.0;10.61604292;100.0;12.4105939;11.600010626955143;0.8105832730448572;6.531381814409842;7.543047144;6.5166889958755565;1.0263581481244435;13.606678157127048;13.55575456;0.0;13.55575456;100.0;14.76734453;0.0;14.76734453;100.0;4.019394561;3.561243187219551;0.45815137378044923;11.398517036020072;12.4105939;0.0;12.4105939;100.0;13.32377351;0.0;13.32377351;100.0;11.92293962;10.974480269322562;0.948459350677437;7.954911967233774;11.14159079;0.0;11.14159079;100.0;14.67952879;0.0;14.67952879;100.0;11.1491552;10.08855397803443;1.0606012219655696;9.512839340200141;6.11494076;5.1368057196271915;0.9781350403728082;15.995822016316774
r_0452;-0.213537676;0.17944924583575045;0.39298692183575046;184.03633925272766;-0.212569061;0.20655059271245435;0.41911965371245435;197.16869978197548;-0.207105208;0.05655926643876019;0.2636644744387602;127.30943706580288;-0.214152542;0.16533878828483123;0.37949133028483123;177.20608251515932;-0.219368723;0.1833647654734486;0.4027334884734486;183.58746997558472;-0.208956163;0.17175086084605679;0.3807070238460568;182.19468542119853;-0.211840053;0.0;0.211840053;100.0;-0.211552276;0.18669548859920498;0.39824776459920497;188.25028599512913;-0.20818029;0.15578456034625654;0.36396485034625653;174.83156082944095;-0.209784691;0.17726208160510676;0.3870467726051068;184.49714836680184;-0.209370228;0.18858336338472842;0.3979535913847284;190.07171897655306;-0.212726094;0.18128126656726629;0.39400736056726626;185.21816160798133;-0.223896586;0.1891899215774394;0.4130865075774394;184.49879694790855;-0.209390654;0.16563345852487238;0.3750241125248724;179.1026033687599;-0.202979048;0.1799711335382903;0.3829501815382903;188.66488207112405;-0.204165364;0.16124222351671275;0.36540758751671276;178.97628684790666;-0.207877462;0.13220112963947928;0.3400785916394793;163.59570122107766;-0.205013624;0.18959681969412545;0.39461044369412546;192.48010741672732;-0.21332112;0.14717666160721904;0.360497781607219;168.99300997820518;-0.214064053;0.1387506670739599;0.35281472007395986;164.81735963111933;-0.198551241;0.14156145228254924;0.3401126932825492;171.29718835781503;-0.209227731;0.19931562460992425;0.4085433556099243;195.26252741799522;-0.20925995;0.20792352550655024;0.4171834755065502;199.36135677493482;-0.246639302;0.09258780563749275;0.33922710763749275;137.53976146003396;-0.214064053;0.15720080493987965;0.3712648579398796;173.4363396080703;-0.202831136;0.1714650136395524;0.3742961496395524;184.53584445711155;-0.209227068;0.11331966187721776;0.3225467298772178;154.16109060860987;-0.219017351;0.16675719677098733;0.3857745477709873;176.1388063592219;-0.208227333;0.18791422106073186;0.3961415540607318;190.24474277866864;-0.222069326;0.16199091115570452;0.38406023715570453;172.94609934363675;-0.209032159;0.13009797779174992;0.3391301367917499;162.2382596123642
r_0302;0.900127714;0.4867618724071706;0.4133658415928294;45.92302127393773;1.759542943;0.5602751507106692;1.199267792289331;68.15791550074893;0.267552182;0.11345404246410856;0.15409813953589147;57.59554580492693;0.716232666;0.4484868007790864;0.2677458652209136;37.38252636761384;0.901615948;0.2387847751838049;0.6628311728161951;73.51591043686764;0.726847515;0.46587975459901976;0.26096776040098024;35.904058969092056;0.609166852;0.33812337558406014;0.27104347641593984;44.49412759838414;0.711584928;0.0;0.711584928;100.0;1.484156135;0.0;1.484156135;100.0;0.797984829;0.4808291188245557;0.3171557101754443;39.74457892550289;0.809431311;0.5115384611314382;0.2978928498685618;36.802733699606264;0.517056726;0.0;0.517056726;100.0;0.854877875;0.0;0.854877875;100.0;0.615147664;0.44928610331755786;0.16586156068244212;26.962885562131;0.780838062;0.48817750964817297;0.2926605523518271;37.48031334464162;1.239645202;0.0;1.239645202;100.0;0.615675353;0.0;0.615675353;100.0;1.228119891;0.3803183277834039;0.847801563216596;69.03247552861238;0.0;0.2952263752181069;0.2952263752181069;inf;0.0;0.2783244031496581;0.2783244031496581;inf;0.0;0.3839900092798525;0.3839900092798525;inf;0.0;0.5406500661695025;0.5406500661695025;inf;0.0;0.5639992752368043;0.5639992752368043;inf;0.0;0.0;0.0;;0.0;0.4264122582409634;0.4264122582409634;inf;0.0;0.4651043848238787;0.4651043848238787;inf;0.0;0.0;0.0;;0.0;0.4523342795876192;0.4523342795876192;inf;0.0;0.5097233909759613;0.5097233909759613;inf;0.0;0.439405575988256;0.439405575988256;inf;0.0;0.35289496465346915;0.35289496465346915;inf
r_0892;-24.60076628;24.633042490612702;49.2338087706127;200.13120002135437;-28.06725264;27.624840513589493;55.6920931535895;198.4237426723412;-8.000801181;8.071914558121309;16.072715739121307;200.8888281999831;-21.50952234;22.75887901336807;44.26840135336807;205.80838873880856;-23.55852148;23.617977947727756;47.176499427727755;200.25237775544716;-24.62683353;24.582635621121486;49.20946915112148;199.82052946910665;-15.06091557;15.365112415306832;30.42602798530683;202.01977657927225;-27.11310651;27.540084500684852;54.65319101068485;201.5748029113793;-27.73379817;22.54881010783195;50.282608277831955;181.3044429385921;-22.84545246;26.81197049674883;49.65742295674883;217.36239649310423;-28.18684259;28.34955899567991;56.53640158567991;200.57727787410155;-27.12512156;27.1255443785423;54.2506659385423;200.00155877105055;-25.6656192;25.70261123809089;51.36823043809089;200.14413070576103;-22.80454579;22.923008842608418;45.72755463260842;200.51947122165603;-30.42160629;31.23173392677231;61.65334021677231;202.6630008588291;-20.73011097;21.153173064082342;41.88328403408234;202.0408095967001;-17.04495723;17.028068057630968;34.07302528763097;199.9009139645167;-24.5800545;24.443283495336544;49.02333799533655;199.44356915618943;0.650170113;19.988650525705015;19.338480412705014;2974.3724028583597;0.709791332;23.450441448357367;22.740650116357365;3203.8500741169046;2.122313264;12.935728933050456;10.813415669050455;509.51081786437226;1.460589758;24.844641031081387;23.384051273081386;1601.0006331347552;1.646044776;27.404800557262522;25.758755781262522;1564.8879153736048;1.607285788;7.159798109011673;5.5525123210116725;345.45893222392334;0.709791332;23.10542500055569;22.39563366855569;3155.241922362006;0.57937889;24.976713340735337;24.397334450735336;4210.94638963034;0.971053857;22.08071465146958;21.10966079446958;2173.891864215064;1.687167153;20.594326692557022;18.90715953955702;1120.6453080797396;0.76715333;27.390240930230476;26.623087600230477;3470.3737257101493;0.933966208;20.683455941572443;19.749489733572442;2114.582900795105;3.730573934;10.183869882740346;6.453295948740346;172.9839982509336
r_0893;-24.60076628;23.02357483093132;47.62434111093132;193.5888523507054;-28.06725264;25.645622678797245;53.712875318797245;191.3720448799767;-8.000801181;7.62541217226422;15.62621335326422;195.30810727271614;-21.50952234;21.28688575568609;42.79640809568609;198.96493943103567;-23.55852148;21.647282688103193;45.20580416810319;191.88727190066086;-24.62683353;23.21723203435413;47.844065564354125;194.27615615329222;-15.06091557;13.889276513768085;28.950192083768087;192.2206651329637;-27.11310651;27.233974686174154;54.34708119617416;200.44579242931673;-27.73379817;21.35406316461843;49.08786133461843;176.99653337680013;-22.84545246;25.65327772135527;48.49873018135527;212.2905215656003;-28.18684259;27.086459195477744;55.27330178547774;196.09610976820565;-27.12512156;25.88938805340798;53.01450961340798;195.44432085268775;-25.6656192;23.810751274697633;49.47637047469763;192.772946910619;-22.80454579;21.505502187800193;44.310047977800195;194.30357607574257;-30.42160629;30.75272493331532;61.17433122331532;201.0884324784131;-20.73011097;19.56105955408806;40.29117052408806;194.3606118770722;-17.04495723;15.520236730316888;32.56519396031689;191.0547120822367;-24.5800545;22.46754739782099;47.04760189782099;191.40560448237;-19.9695106;18.631359192095115;38.60086979209511;193.29902752897266;-23.33605442;22.971927427592;46.307981847592;198.43963771315205;-13.49958437;10.360395398567558;23.85997976856756;176.7460324303863;-24.62280033;22.619521090571872;47.24232142057187;191.86412912999432;-27.77750622;25.34222502282823;53.11973124282823;191.23290198233005;-7.625756798;5.437103677754356;13.062860475754356;171.29920113870324;-23.33605442;21.960968391540636;45.297022811540636;194.10746133981905;-24.32420855;23.689232808152145;48.01344135815215;197.3895317475896;-22.36226913;20.625309727859563;42.98757885785956;192.2326334950945;-21.10426044;18.699306158430964;39.80356659843096;188.6044133675928;-27.57966038;25.98227918868666;53.56193956868666;194.2081187030435;-21.05727225;18.960470576077544;40.017742826077544;190.0423870241671;-11.26373288;7.708845903205209;18.972578783205208;168.4395305298221
r_0889;1.808429119;0.8476761996259966;0.9607529193740033;53.126379645184386;1.262192366;0.9123565625970222;0.3498358034029778;27.716520304400085;0.110984609;0.31137248073926094;0.20038787173926093;180.55464946428827;1.145562404;0.7864810541909542;0.35908134980904594;31.345420254298595;1.621649173;0.6386011694371153;0.9830480035628847;60.62026361375542;1.244738866;0.8988197321580174;0.3459191338419827;27.790498335896157;0.889930942;0.40990779830864843;0.4800231436913516;53.93937001589856;1.256154901;1.2559887626092465;0.00016613839075341197;0.013225947741090887;0.788893731;0.8371266777426025;0.04823294674260248;6.113997975552739;1.021822083;1.0529237292623357;0.03110164626233569;3.0437437964761322;1.639899823;1.1049691897188172;0.5349306332811827;32.61971406903327;1.22750081;1.0512015361879055;0.17629927381209454;14.362456820871225;1.605842023;0.6064233768942155;0.9994186461057843;62.236423744764856;0.842571963;0.8749560714057747;0.03238410840577466;3.843482791721454;1.628688346;1.4177111950295902;0.2109771509704097;12.953807368276566;1.351008128;0.7931664664548386;0.5578416615451613;41.29077020217316;0.701213447;0.33082958013986985;0.37038386686013014;52.82041701349891;1.540054496;0.7579831804221651;0.7820713155778349;50.78205463567147;-19.9695106;0.6765909663199974;20.64610156632;103.38811991877257;-23.33605442;1.0383911223844458;24.374445542384446;104.44972874889467;-13.49958437;0.0;13.49958437;100.0;-24.62280033;0.7227842553566308;25.345584585356633;102.93542670073965;-27.77750622;0.8833199944885628;28.660826214488562;103.17998306792771;-7.625756798;0.10807621541467163;7.733833013414672;101.41725232363845;-23.33605442;0.8753129515904883;24.211367371590487;103.75090379820296;-24.32420855;0.9351491122688635;25.259357662268865;103.8445202044153;-22.36226913;0.7276417481086772;23.08991087810868;103.25388154430408;-21.10426044;0.5880284483376581;21.692288888337657;102.78630208345578;-27.57966038;1.0263766022511138;28.606036982251112;103.72149833648936;-21.05727225;0.630156975792789;21.68742922579279;102.99258597367849;-11.26373288;0.0;11.26373288;100.0
r_1049;-0.594636015;0.2758745963859474;0.8705106113859473;146.3938593403138;-0.411916123;0.296425244699158;0.708341367699158;171.96252541422322;-0.03468269;0.10168410379085732;0.1363667937908573;393.1840171303244;-0.376047766;0.2560018017867627;0.6320495677867627;168.07693727577222;-0.532152835;0.20603707413402433;0.7381899091340243;138.7176503783963;-0.407914424;0.29320919049273886;0.7011236144927389;171.88007416299132;-0.291913566;0.1319928762084825;0.4239064422084825;145.21642416868096;-0.411970221;0.41170887553975394;0.823679096539754;199.93656205062308;-0.254995953;0.2732395527885776;0.5282355057885776;207.15446640385605;-0.334250249;0.3443719072292293;0.6786221562292293;203.02816774542754;-0.538953027;0.36129869823054683;0.9002517252305469;167.03714055409634;-0.401024311;0.3436481360162349;0.7446724470162349;185.692594336565;-0.527067562;0.19509416750453323;0.7221617295045333;137.0150207620884;-0.27351028;0.28548249829600714;0.5589927782960071;204.37724618467982;-0.534155391;0.46586682221443093;1.000022213214431;187.2155986935328;-0.441544233;0.2814210220925215;0.7229652550925215;163.7356353134662;-0.227770042;0.10535229070153448;0.33312233270153446;146.25379605520484;-0.505177112;0.24559894584716396;0.7507760578471641;148.61640403201085;1.246244439;0.22004827653600262;1.0261961624639975;82.34308859082479;0.936146144;0.34096218053311694;0.595183963466883;63.578103406350515;0.306851918;-0.0052728898997173035;0.3121248078997173;101.7183825781781;0.76683465;0.23350396416706154;0.5333306858329384;69.54963313576641;1.00625;0.28669524957574793;0.7195547504242521;71.50854662601263;0.414212417;0.032576688716414996;0.381635728283585;92.13526988100527;0.936146144;0.28591555836997884;0.6502305856300211;69.45823467815525;1.391673917;0.30532963111780825;1.086344285882192;78.060260569085;0.651707279;0.23656460070484514;0.4151426782951549;63.70078893888722;0.640285174;0.18979810020027799;0.45048707379972197;70.35725518762706;1.087962905;0.3351260933301159;0.752836811669884;69.19691914219116;0.532328863;0.20401847759241765;0.3283103854075824;61.674353623688894;0.079012156;-0.004845897679141689;0.08385805367914169;106.13310397344642
r_1048;0.594636015;-11.961259307503228;12.555895322503229;2111.526211964008;0.411916123;-13.435174861745589;13.847090984745588;3361.6287908073914;0.03468269;0.0;0.03468269;100.0;0.376047766;-11.049382859125819;11.425430625125818;3038.292381485872;0.532152835;0.20603707413402433;0.32611576086597566;61.28234962160366;0.407914424;-11.907542184424395;12.315456608424395;3019.127513967095;0.291913566;0.0;0.291913566;100.0;0.411970221;0.41170887553975394;0.0002613454602460874;0.0634379493769496;0.254995953;0.0;0.254995953;100.0;0.334250249;-12.947263725418951;13.281513974418951;3973.5240330124484;0.538953027;-13.69436164931659;14.23331467631659;2640.919331234518;0.401024311;0.0;0.401024311;100.0;0.527067562;0.0;0.527067562;100.0;0.27351028;-11.087322872767684;11.360833152767684;4153.713400742262;0.534155391;0.0;0.534155391;100.0;0.441544233;-10.241621684509488;10.683165917509488;2419.5007247460726;0.227770042;0.10535229070153448;0.12241775129846552;53.74620394479513;0.505177112;0.0;0.505177112;100.0;-0.409290762;-9.712273039693098;9.302982277693099;2272.9519308557224;-0.306244745;0.34096218053311694;0.647206925533117;211.33650000528726;-0.098800618;-0.0052728898997173035;0.0935277281002827;94.66310028575195;-0.247269136;-12.137096445859466;11.889827309859466;4808.455880178862;-0.326405473;-13.340197831093574;13.013792358093575;3987.0018840320045;-0.134530528;0.0;0.134530528;100.0;-0.306244745;-11.175129990340933;10.868885245340932;3549.0846529761457;-0.457097918;-12.086307118251005;11.629209200251005;2544.1396126094373;-0.210228155;0.23656460070484514;0.4467927557048451;212.52755403045094;-0.205394262;-10.066875043546814;9.861480781546813;4801.244536006957;-0.354683877;-13.25374319895617;12.899059321956171;3636.776340401899;-0.170005226;0.0;0.170005226;100.0;-0.023003539;-0.004845897679141689;0.01815764132085831;78.93412105354012
r_1050;0.485312899;0.14959744397407526;0.33571545502592476;69.17505298492483;0.290883978;0.1510770680866429;0.1398069099133571;48.06277433174992;-0.00495467;0.061883752024929836;0.06683842202492983;1348.998460541869;0.300223421;0.13965407755638104;0.16056934344361895;53.48328351891606;0.419844446;0.07700459852315794;0.34283984747684204;81.65877880324325;0.306935608;0.17234933660530238;0.13458627139469764;43.848373367842555;0.23109824;0.04427594632345398;0.18682229367654601;80.84107160510871;0.31277346;0.2803325938580669;0.03244086614193309;10.37200091783142;0.147419536;0.16361507050878;0.016195534508780002;10.986016472592889;0.241904835;0.21963384666255337;0.022270988337446646;9.206508145009439;0.438775884;0.2285939325483337;0.2101819514516663;47.90189231358629;0.287027553;0.21608180370234;0.07094574929765998;24.717400317892125;0.411369804;0.06196257115506107;0.3494072328449389;84.93750135460573;0.168314019;0.16892741672275374;0.0006133977227537335;0.3644365017234444;0.415670013;0.33922242115434836;0.07644759184565164;18.39141373078833;0.326273836;0.09884153988083888;0.2274322961191611;69.70595586437433;0.144221205;0.012323300143432192;0.1318979048565678;91.45527861632262;0.390408719;0.11218101819952331;0.2782277008004767;71.26574977964995;0.409290762;0.1164811111088433;0.2928096508911567;71.54074268872863;0.306244745;0.24332432726841224;0.06292041773158774;20.545795073671467;0.098800618;-0.10488867263692282;0.20368929063692282;206.1619600769327;0.247269136;0.09324698292579825;0.15402215307420175;62.28927538866061;0.326405473;0.14038094996337414;0.18602452303662587;56.99185167664938;0.134530528;-0.032576688716414996;0.167107216716415;124.21509021091109;0.306244745;0.1752944748863836;0.13095027011361637;42.7600056006239;0.457097918;0.18467092586756273;0.27242699213243726;59.599263397309386;0.210228155;0.12354000870458393;0.08668814629541607;41.235269507747944;0.205394262;0.07245225205048555;0.13294200994951444;64.7252793992436;0.354683877;0.20289219832133476;0.15179167867866522;42.7963289345304;0.170005226;0.0900266305825079;0.07997859541749211;47.04478638644444;0.023003539;-0.09639491530567446;0.11939845430567446;519.0438493210738
r_0466;1.808429119;0.8476761996259966;0.9607529193740033;53.126379645184386;1.262192366;0.9123565625970222;0.3498358034029778;27.716520304400085;0.110984609;0.31137248073926094;0.20038787173926093;180.55464946428827;1.145562404;0.7864810541909542;0.35908134980904594;31.345420254298595;1.621649173;0.6386011694371153;0.9830480035628847;60.62026361375542;1.244738866;0.8988197321580174;0.3459191338419827;27.790498335896157;0.889930942;0.40990779830864843;0.4800231436913516;53.93937001589856;1.256154901;1.2559887626092465;0.00016613839075341197;0.013225947741090887;0.788893731;0.8371266777426025;0.04823294674260248;6.113997975552739;1.021822083;1.0529237292623357;0.03110164626233569;3.0437437964761322;1.639899823;1.1049691897188172;0.5349306332811827;32.61971406903327;1.22750081;1.0512015361879055;0.17629927381209454;14.362456820871225;1.605842023;0.6064233768942155;0.9994186461057843;62.236423744764856;0.842571963;0.8749560714057747;0.03238410840577466;3.843482791721454;1.628688346;1.4177111950295902;0.2109771509704097;12.953807368276566;1.351008128;0.7931664664548386;0.5578416615451613;41.29077020217316;0.701213447;0.33082958013986985;0.37038386686013014;52.82041701349891;1.540054496;0.7579831804221651;0.7820713155778349;50.78205463567147;1.246244439;0.6765909663199974;0.5696534726800027;45.70960999730509;0.936146144;1.0383911223844458;0.1022449783844458;10.92190349121876;0.306851918;0.0;0.306851918;100.0;0.76683465;0.7227842553566308;0.04405039464336913;5.7444449912858175;1.00625;0.8833199944885628;0.12293000551143729;12.216646510453394;0.414212417;0.10807621541467163;0.3061362015853284;73.90802134870052;0.936146144;0.8753129515904883;0.06083319240951168;6.4982580764133;1.391673917;0.9351491122688635;0.45652480473113655;32.804006682489;0.651707279;0.7276417481086772;0.07593446910867718;11.651622063389166;0.640285174;0.5880284483376581;0.05225672566234185;8.161476758220527;1.087962905;1.0263766022511138;0.0615863027488861;5.660698767012291;0.532328863;0.630156975792789;0.09782811279278891;18.377382778282474;0.079012156;0.0;0.079012156;100.0
r_0467;11.86206897;12.197866368015259;0.3357973980152593;2.830850156616981;14.13329985;13.728628886215622;0.40467096378437795;2.8632447346284664;4.330381615;3.9617262055217006;0.36865540947829967;8.5132314482704;11.64825886;11.265565243876742;0.3826936161232588;3.285414762178961;11.52787888;11.877387611837024;0.3495087318370249;3.031856384641551;12.39639936;12.104829152497693;0.291570207502307;2.3520556174007208;7.800579194;7.749234371456515;0.05134482254348516;0.6582180792802955;13.58691961;13.334860193352107;0.252059416647894;1.855162346455467;14.49891054;11.087033576457177;3.4118769635428237;23.531954032891242;11.46789518;13.10912724349411;1.64123206349411;14.31153701471232;14.00175921;13.871630355371959;0.13012885462804036;0.9293750354962743;13.71930632;13.280513199049851;0.4387931209501481;3.1983622984674933;12.62069704;12.965597953067501;0.3449009130675016;2.732819843265183;11.78699065;11.274866097523413;0.5121245524765872;4.3448286987195255;15.39047359;15.023892238321798;0.3665813516782013;2.38187180878169;10.38605814;10.489800120920666;0.10374198092066678;0.9988580799593596;8.749751343;8.671335061051336;0.07841628194866423;0.8962115479018617;12.10463215;12.210966940318293;0.10633479031829296;0.8784636245083496;9.88217744;9.912540485554933;0.03036304555493352;0.3072505603070159;11.88516395;11.314338540044192;0.570825409955809;4.8028400143004255;7.3919962;6.931514254704109;0.46048194529589104;6.229466748046908;13.16833288;12.472809705593582;0.6955231744064179;5.281786090498784;14.23468284;13.64730275249925;0.5873800875007493;4.126400946919513;3.797537199;3.7930841717047765;0.004453027295223677;0.11726092627601611;11.88516395;11.338157689470261;0.5470062605297397;4.602429237248676;12.50177364;12.270657306520679;0.2311163334793207;1.8486683580628382;11.60058979;10.96004869509397;0.6405410949060304;5.521625249245456;10.83769112;10.353311903838486;0.48437921616151414;4.469394918144835;14.08075067;13.455273534107588;0.625477135892412;4.44207237633313;10.92177321;10.347158623570083;0.5746145864299166;5.261184016381133;6.11494076;5.5180389327678485;0.5969018272321511;9.761367291351341
